Success,Time,Generations,Distance,Angle
True,2.291234,3,1.19406E-05,0
False,2.614691,10,0.0002187541,0
False,2.352484,10,0.000229413,0
True,0.7356822,2,7.53828E-06,0
True,1.960471,1,1.986832E-05,0
True,2.498869,5,3.696719E-06,0
False,2.83058,10,0.001640764,0
True,2.6539,3,2.43705E-05,0
True,1.563089,3,5.898621E-06,0
True,1.308586,5,1.720056E-05,0
True,2.208401,1,2.852473E-06,0
True,4.636297,1,8.148633E-06,0
False,2.552303,10,0.0001071509,0
False,3.933171,10,0.0207926,0
True,3.14718,2,1.245723E-05,0
True,1.771725,3,5.323602E-05,0
True,4.378435,4,1.648799E-05,0
True,2.702201,10,3.288563E-05,0
False,2.58183,10,0.000144386,0
True,2.597361,5,5.029887E-06,0
False,2.273605,10,0.0002610287,0
False,0.9110627,10,0.004660169,0
True,2.170458,2,1.236908E-05,0
True,3.442208,4,4.594084E-05,0
False,2.21616,10,0.0006070174,0
True,1.506111,4,7.9122E-05,0
True,3.159362,1,6.17196E-06,0
True,2.030133,1,6.675986E-06,0
True,2.903458,1,1.311695E-05,0
False,1.895483,10,0.001241815,0
False,2.358893,10,0.0008918063,0
False,2.898991,10,0.0006371976,0
True,3.017081,2,7.3278E-05,0
True,0.7459732,1,2.139068E-05,0
False,2.953838,10,0.0004777185,0
False,2.37644,10,0.0001401624,0
True,2.411334,1,1.111335E-05,0
True,3.939541,1,1.545232E-05,0
False,3.183374,10,0.00121798,0
True,4.370681,1,7.766293E-05,0
True,3.064528,1,3.218055E-05,0
False,1.711629,10,0.000360695,0
True,1.88976,6,7.396982E-06,0
True,2.552241,2,1.66126E-05,0
True,5.9151,2,3.473519E-05,0
True,3.605367,1,6.120732E-06,0
True,2.00375,10,7.295241E-06,0
True,2.224652,5,7.197764E-05,0
True,1.304245,1,1.321517E-05,0
False,2.303131,10,0.0002653839,0
False,3.237403,10,0.001021652,0
False,1.543285,10,0.0002660055,0
True,1.916124,1,9.674515E-06,0
False,1.801515,10,0.003750336,0
True,1.009459,1,5.878409E-06,0
True,0.9023069,9,1.958273E-05,0
True,0.7223746,1,2.507339E-06,0
True,1.818671,1,1.562006E-05,0
True,1.437563,3,3.988106E-05,0
True,3.037023,3,4.954753E-05,0
True,2.90668,3,6.84197E-06,0
True,1.566013,1,2.797099E-05,0
True,1.733066,1,1.491606E-05,0
True,1.231021,1,9.276903E-06,0
True,0.7052378,1,1.52667E-05,0
True,2.074866,2,6.855004E-06,0
False,3.02444,10,0.0003147418,0
True,2.092397,3,9.944793E-06,0
False,1.671389,10,0.001657222,0
True,2.327378,2,8.994773E-06,0
True,2.570092,1,8.183872E-06,0
True,2.32391,5,1.235011E-05,0
