Success,Time,Generations,Distance,Angle
False,2.49071,0,0.7533756,0.1666498
False,1.905155,0,0.2977642,0.1027531
False,1.045255,0,0.7259423,0.4904102
False,4.540024,0,0.757547,0.04623618
False,2.419337,0,0.2413392,0.1157168
False,1.087795,0,0.2128749,0.2610989
False,1.909516,0,0.5089564,0.414831
False,2.550098,0,0.2681355,0.1485408
False,2.814594,0,0.6224501,0.3764924
False,3.351759,0,0.5018741,0.2444232
False,1.428946,0,0.3380029,0.3129955
False,2.140827,0,0.8646035,0.2066513
False,1.54666,0,0.4539471,0.340628
False,0.9741127,0,0.5038962,0.3153644
False,1.318284,0,0.2219402,0.1704381
False,1.300661,0,0.751425,0.4225937
False,2.752102,0,0.6296141,0.4115647
False,2.208802,0,0.4547707,0.09768517
False,1.691684,0,0.3348994,0.2402765
False,1.157417,0,0.5777633,0.1239918
False,1.460473,0,0.638218,0.3744929
False,2.703082,0,0.7916393,0.1404498
False,2.991106,0,2.960022,0.2913862
False,1.212302,0,0.86544,0.4858894
False,3.3294,0,0.4554186,0.1278071
False,3.106518,0,0.3705797,0.2712451
False,1.538509,0,0.2520839,0.1141817
False,1.174596,0,0.1972157,0.2719053
False,3.453787,0,0.4291261,0.1956162
False,1.455266,0,0.3689721,0.2339538
False,2.49401,0,0.2080559,0.06588306
False,0.9319133,0,0.5617841,0.1848424
False,0.9860789,0,0.481267,0.3219573
False,1.615152,0,0.9028316,0.1731598
False,1.820072,0,0.444475,0.1072084
False,0.4883526,0,1.222191,0.1997111
False,2.577611,0,0.1946047,0.2762675
False,2.332961,0,0.1891465,0.2522443
False,1.649099,0,0.3344413,0.4999961
False,3.766476,0,0.4987743,0.491677
False,3.036997,0,0.1209989,0.2287976
False,1.235991,0,0.7138598,0.1561164
False,0.8146029,0,0.3373317,0.4246137
False,2.126591,0,0.3126552,0.2363503
False,1.521383,0,0.5734426,0.3713698
False,0.9313315,0,0.2548648,0.3708988
False,1.433888,0,0.1704968,0.0394695
False,2.892755,0,0.8171632,0.2020876
False,2.08836,0,0.322095,0.4685243
False,1.190113,0,0.4492585,0.3938974
False,1.102834,0,0.3409587,0.4938866
False,1.797598,0,0.3703356,0.1222491
False,1.72951,0,0.3473434,0.4777445
False,0.79633,0,0.3118182,0.3674
False,2.62387,0,0.3025997,0.3878931
False,2.009511,0,0.09649473,0.181353
False,1.159194,0,0.3667271,0.1119125
False,2.199569,0,0.293874,0.320634
False,2.583301,0,0.1566275,0.3479929
False,2.091349,0,0.2788839,0.457531
False,3.531837,0,0.6350697,0.2250387
False,2.270195,0,0.3607898,0.4092318
False,2.73014,0,0.5779564,0.4153209
False,3.203386,0,0.3323924,0.01577895
False,4.620291,0,0.7615271,0.1760171
False,2.544884,0,1.075219,0.330043
False,3.421867,0,0.1783327,0.2041588
False,2.675557,0,0.9805957,0.4948044
False,2.137976,0,1.471033,0.4484882
False,0.3440983,0,0.2884481,0.3301367
False,1.975871,0,0.2359769,0.1185467
False,1.934654,0,0.2474372,0.446606
False,2.350502,0,0.3426752,0.06767882
False,2.285012,0,0.383816,0.1288686
False,1.979462,0,0.5927216,0.2270881
False,1.968069,0,0.5674408,0.08242666
False,1.38582,0,0.8118404,0.340456
False,2.018216,0,0.3059762,0.1329272
False,0.9113367,0,1.018838,0.273885
False,1.240842,0,0.3076755,0.4999884
False,1.023466,0,0.1917874,0.3860382
False,1.600679,0,0.139189,0.2925591
False,3.117149,0,1.149505,0.2869927
False,2.988119,0,0.1199342,0.3381516
False,1.545897,0,0.2747643,0.2074751
False,2.090211,0,0.531823,0.3339019
False,1.710627,0,0.1805476,0.3033983
False,2.231508,0,0.2731227,0.1930429
False,2.083374,0,0.1821434,0.1034598
False,1.218449,0,0.6747881,0.0792499
False,0.7158123,0,0.6324856,0.3925067
False,0.7264616,0,0.07986255,0.1891659
False,2.160815,0,1.163179,0.3515971
False,2.885759,0,0.7859274,0.4867361
False,2.370761,0,0.4013253,0.171143
False,1.390087,0,0.2168891,0.4015591
False,1.420289,0,0.3136608,0.04281885
False,1.247255,0,0.3610679,0.1114184
False,1.338611,0,1.009047,0.4676987
False,2.979925,0,0.4616616,0.1487731
False,0.7638972,0,0.311811,0.06421433
False,0.7617285,0,0.3011487,0.4390236
False,0.9027674,0,0.3286918,0.2952297
False,1.53125,0,0.4425674,0.2731236
False,4.25712,0,0.2801746,0.1493623
False,2.174069,0,1.422832,0.3651046
False,1.827455,0,0.4141838,0.2629542
False,1.328114,0,0.4211849,0.2844018
False,1.370363,0,0.3915408,0.3251862
False,2.359937,0,0.2123833,0.3795689
False,2.514536,0,0.2197942,0.4700202
False,1.102795,0,0.8015862,0.1905401
False,1.861189,0,0.2926619,0.2356157
False,1.15463,0,0.1715326,0.1352666
False,1.403226,0,0.6034898,0.1981064
False,2.136699,0,0.5111268,0.4056039
False,1.793427,0,0.2755833,0.1004992
False,1.323477,0,0.1071297,0.1243459
False,3.379621,0,1.04022,0.3064799
False,2.036821,0,0.04875486,0.2294716
False,1.314669,0,0.8050891,0.1811863
False,1.713147,0,0.7370943,0.4453472
False,1.753489,0,0.7839538,0.2802415
False,0.9441039,0,0.5420213,0.117853
False,1.958514,0,0.1522496,0.078195
False,2.162497,0,0.2427875,0.4086426
False,2.453578,0,0.2438267,0.09773189
False,0.6925687,0,0.52996,0.3111224
False,1.480013,0,0.8110549,0.1740225
False,1.260109,0,0.3113377,0.4334332
False,2.884758,0,0.4168915,0.1835954
False,2.029927,0,0.5189541,0.1228824
False,1.467375,0,0.5592713,0.4184764
False,1.467761,0,0.1560575,0.1108351
False,0.9978746,0,0.5847423,0.4232255
False,2.067092,0,0.6352991,0.2410148
False,0.9523055,0,0.2224196,0.09059994
False,1.344404,0,0.8172382,0.2746311
False,2.384026,0,0.6311896,0.1197398
False,1.056873,0,0.5737311,0.3018621
False,1.563032,0,0.09896673,0.1029786
False,2.258541,0,0.7046725,0.09027275
False,3.793684,0,0.06189515,0.4860773
False,3.538519,0,1.306857,0.3718719
False,0.8832603,0,0.9175333,0.2475343
False,2.230358,0,0.4149139,0.4430571
False,1.534864,0,0.6348034,0.06771675
False,3.540755,0,0.5450131,0.1278035
False,1.735562,0,0.2423325,0.2266215
False,1.193218,0,0.5625633,0.4326878
False,1.44352,0,0.4407263,0.4900791
False,3.024077,0,1.003835,0.4380431
False,3.193243,0,0.6395652,0.4157669
False,3.092287,0,3.294356,0.4350062
False,1.901531,0,0.3035883,0.3748766
False,2.467021,0,0.1294963,0.1221268
False,1.655132,0,0.371632,0.3489189
False,2.129037,0,3.059293,0.2246888
False,1.888849,0,0.1246398,0.4232608
False,1.772325,0,1.457836,0.2522437
False,3.407514,0,0.505569,0.4018621
False,2.105655,0,1.107983,0.1574294
False,2.079086,0,0.5568317,0.2771067
False,2.888499,0,0.0443321,0.1880701
False,1.920541,0,0.2919471,0.1008465
False,1.392336,0,0.6716308,0.4973984
False,2.186477,0,0.5982857,0.1837606
False,1.278263,0,0.4189378,0.3185658
False,1.658796,0,0.4479942,0.1318769
False,0.7147319,0,0.367097,0.2621742
False,1.371613,0,0.2918584,0.1591016
False,1.274999,0,0.478654,0.2184799
False,1.231866,0,2.887018,0.2313549
False,2.114833,0,0.4166297,0.100044
False,0.7921088,0,0.7918416,0.1160093
False,2.278222,0,0.3057109,0.3273084
False,0.9016026,0,0.2587539,0.2122362
False,1.173638,0,0.6542449,0.328528
False,2.100383,0,0.233152,0.3410102
False,2.108315,0,0.3397622,0.1165936
False,2.898005,0,0.3412355,0.3182957
False,1.614342,0,0.3956729,0.4977354
False,1.623632,0,0.1723698,0.3735296
False,1.883939,0,0.6168971,0.3141179
False,1.48125,0,0.2785397,0.3545569
False,2.673726,0,0.2809535,0.05447499
False,1.49861,0,0.8239688,0.1315924
False,2.890376,0,0.3100443,0.08786993
False,1.427138,0,0.4104445,0.4270243
False,1.386798,0,2.180911,0.140913
False,0.8606567,0,0.3358328,0.278571
False,2.126452,0,0.4987315,0.4458283
False,2.560463,0,0.2207697,0.3570682
False,1.966795,0,0.3518952,0.1202091
False,1.179353,0,0.3754393,0.1597748
False,2.048906,0,0.4016907,0.2951205
False,1.374291,0,0.1088708,0.1103928
False,1.583942,0,0.3748587,0.1971064
False,1.104305,0,0.415818,0.2413478
False,2.390949,0,0.4988714,0.4934861
False,1.437622,0,0.3457268,0.0760334
False,1.170008,0,0.6723862,0.2759764
False,1.850341,0,0.1688935,0.1040558
False,2.176883,0,0.2819634,0.2025169
False,3.268531,0,0.6412529,0.192911
False,1.886989,0,1.759115,0.2144624
False,0.4899966,0,0.2831161,0.3519838
False,2.718086,0,0.3879282,0.4661827
False,1.497415,0,0.4719993,0.2623394
False,2.425197,0,0.3784426,0.4637851
False,3.841346,0,0.6198091,0.1483755
False,1.755991,0,0.3695535,0.3556291
False,1.258834,0,0.2338475,0.2425117
False,2.562518,0,1.302178,0.3289089
False,1.087651,0,0.4632114,0.3195692
False,1.785167,0,0.8800452,0.1527498
False,2.056402,0,0.2980668,0.3579597
False,1.385023,0,0.7737502,0.4721251
False,4.187478,0,0.5609575,0.07084836
False,1.859294,0,0.3220395,0.3277521
False,1.98697,0,0.2186361,0.473029
False,1.108845,0,0.5281209,0.0643633
False,1.936986,0,0.4096641,0.2236217
False,1.314639,0,0.4268849,0.2034429
False,0.7847963,0,0.3231646,0.2518771
False,1.947893,0,0.2132639,0.1008206
False,1.008994,0,0.7224098,0.3970819
False,0.7067265,0,0.4278909,0.1318151
False,0.8491899,0,0.3665453,0.2624222
False,1.173433,0,0.6617517,0.06895493
False,1.877058,0,0.2670194,0.1596774
False,0.7948325,0,0.43692,0.1250197
False,1.118383,0,1.00146,0.1938032
False,3.373406,0,0.596504,0.1909176
False,1.67981,0,0.362377,0.09601026
False,1.010227,0,0.6865007,0.2339518
False,1.273401,0,0.3723844,0.02369845
False,1.006732,0,0.1062247,0.1656293
False,1.625359,0,0.6784111,0.2091483
False,1.972681,0,0.2684335,0.1247072
False,2.652047,0,0.8591005,0.2946263
False,0.9214529,0,0.5852778,0.3027545
False,2.616503,0,0.3033718,0.1909756
False,1.891542,0,0.2273438,0.4508785
False,2.441695,0,0.2682142,0.2383449
False,1.377037,0,0.1333535,0.2286874
False,2.84686,0,0.7528782,0.127827
False,2.208704,0,0.4961807,0.1198126
False,2.354947,0,0.2141598,0.1335861
False,1.180764,0,0.1888109,0.291117
False,1.873866,0,0.6661939,0.2898468
False,0.9868877,0,0.3366167,0.4508855
False,1.970296,0,1.467551,0.09192936
False,1.388164,0,1.174021,0.2579069
False,0.9892091,0,0.3463984,0.4599349
False,1.402749,0,0.1806752,0.3364152
False,2.371073,0,0.5635204,0.1021568
False,3.991082,0,3.009863,0.3481583
False,1.828294,0,0.06596275,0.1444595
False,0.5019691,0,0.6807479,0.4072838
False,1.141337,0,0.7341649,0.4462791
False,2.733603,0,0.40614,0.4513741
False,2.006718,0,0.327164,0.2633407
False,1.587502,0,0.463697,0.1547563
False,2.969486,0,0.5045531,0.2714271
False,1.21113,0,0.5273303,0.3794402
False,1.557235,0,0.3074446,0.1967324
False,0.8848988,0,0.3362055,0.2964962
False,1.091712,0,0.2361584,0.1201885
False,1.136561,0,0.5935888,0.1311541
False,1.027645,0,0.3285853,0.2880549
False,0.8689849,0,0.1263971,0.3794111
False,2.175631,0,0.3643631,0.4087619
False,1.534509,0,0.2191489,0.08665378
False,0.7044202,0,0.3851195,0.02255309
False,0.9027145,0,0.9031331,0.4765662
False,1.43295,0,0.9712258,0.4009159
False,2.823859,0,0.3986806,0.2769336
False,1.471573,0,0.3282408,0.3496246
False,2.073316,0,0.2513066,0.1128863
False,1.92782,0,0.4092992,0.19472
False,0.8282823,0,0.2248507,0.1170867
False,1.158795,0,0.5956529,0.4440475
False,2.162059,0,0.9301109,0.3200789
False,2.119489,0,0.05447818,0.448372
False,0.815703,0,0.06042729,0.08831198
False,1.714213,0,0.1876768,0.3477934
False,3.621619,0,0.422342,0.3000211
False,1.344596,0,0.2546644,0.253926
False,2.512408,0,0.3021587,0.163569
False,2.460823,0,0.484596,0.2464073
False,1.498159,0,0.4114635,0.2749953
False,1.139465,0,0.5168006,0.1181087
False,1.922929,0,0.3277622,0.20754
False,1.526058,0,0.2650668,0.08830062
False,2.742474,0,0.2241568,0.2172515
False,2.627481,0,0.6200045,0.4870887
False,1.92326,0,1.155523,0.4443532
False,2.178538,0,0.4425039,0.1681125
False,0.8738786,0,0.1912812,0.3750259
False,1.158337,0,0.401899,0.4065781
False,1.626892,0,0.3302834,0.07498433
False,2.200735,0,0.4883797,0.2530316
False,2.869162,0,0.1396019,0.4929498
False,0.7161372,0,0.1979675,0.2579185
False,2.346473,0,0.2734788,0.3849015
False,1.484178,0,0.467981,0.4920909
False,0.8255768,0,0.1920038,0.4787499
False,1.359458,0,0.446159,0.2704725
False,1.939637,0,0.2691672,0.07689767
False,0.9127268,0,0.217273,0.434785
False,0.6475335,0,0.487127,0.4078004
False,1.572764,0,0.4977629,0.4772536
False,1.820848,0,0.6294161,0.4549125
False,1.37747,0,1.001994,0.08406974
False,1.837508,0,0.5196153,0.06163749
False,1.517595,0,0.2473093,0.1184585
False,0.5593055,0,0.2592484,0.1115871
False,2.102196,0,0.4478599,0.173838
False,3.134006,0,1.187899,0.4270531
False,3.054771,0,0.5642118,0.276865
False,1.496647,0,0.366704,0.2249629
False,2.158552,0,0.2862771,0.3853097
False,2.213354,0,0.566174,0.4890586
False,1.643653,0,0.5418616,0.1387979
False,0.8060729,0,0.3045369,0.1468384
False,1.09306,0,0.2345193,0.3795927
False,1.92793,0,0.6554274,0.1409127
False,3.111629,0,0.4490481,0.4821295
False,1.653832,0,0.3932057,0.226219
False,3.119579,0,0.561927,0.1189661
False,2.970817,0,0.273395,0.1819395
False,1.652247,0,0.5115948,0.1364122
False,1.378696,0,0.5296244,0.4189884
False,0.6783999,0,0.3694079,0.4170465
False,3.496261,0,0.6415269,0.383516
False,2.015897,0,0.1661602,0.4273372
False,2.842925,0,0.670851,0.2931047
False,1.529917,0,0.3465316,0.3399313
False,1.779694,0,0.7365498,0.04445348
False,3.294416,0,0.7973479,0.1974272
False,1.997168,0,0.2631541,0.4714461
False,3.236351,0,0.2653641,0.4775038
False,1.380746,0,0.1527789,0.07897771
False,1.474535,0,0.4874796,0.2612802
False,1.189896,0,0.26506,0.1579509
False,2.547826,0,0.4172648,0.3733898
False,1.3984,0,0.3606837,0.2636355
False,1.369684,0,0.6532174,0.4908349
False,1.849226,0,0.2963175,0.4990612
False,1.360934,0,0.7171267,0.3046696
False,1.697414,0,0.3955157,0.0309546
False,2.27984,0,0.5760479,0.1774216
False,1.30295,0,0.683714,0.02279965
False,1.993914,0,0.1748034,0.1916506
False,3.781996,0,0.7583436,0.1965412
False,1.88638,0,0.2892378,0.2531545
False,2.041644,0,0.2764217,0.4350266
False,1.728484,0,0.2132395,0.09480933
False,2.089285,0,0.515161,0.3490754
False,1.720112,0,0.331003,0.02236525
False,1.46505,0,0.7677385,0.1138463
False,0.9082191,0,0.3817734,0.1067351
False,1.471739,0,0.1816858,0.3445796
False,1.2993,0,0.5589145,0.2828251
False,1.434068,0,0.284989,0.1800138
False,1.179482,0,0.3048199,0.2905778
False,2.024997,0,0.5490558,0.1741974
False,1.995666,0,0.7357447,0.1907523
False,1.390544,0,0.5019504,0.1263102
False,1.288382,0,0.3091006,0.3362021
False,1.417105,0,0.587476,0.3333049
False,1.095776,0,0.4196101,0.2627931
False,0.4547648,0,0.3099681,0.307883
False,2.019489,0,0.1778129,0.1506629
False,2.806417,0,0.67282,0.4669769
False,1.980512,0,0.3040928,0.2769256
False,2.315387,0,0.4417896,0.4030625
False,2.767064,0,0.307406,0.4136479
False,0.9493555,0,0.3090582,0.2128894
False,0.9939879,0,0.4720325,0.4942224
False,1.199356,0,0.3658435,0.4979086
False,3.188638,0,0.6175581,0.4507857
False,1.444849,0,0.3609188,0.01585954
False,1.845834,0,0.4095004,0.4860251
False,1.490784,0,0.7726017,0.4031132
False,3.370603,0,3.005455,0.3546472
False,2.127859,0,0.3552034,0.130592
False,2.27336,0,2.986378,0.3667767
False,2.652284,0,0.8213648,0.3298001
False,2.432856,0,0.3403147,0.1359323
False,2.117116,0,0.8622413,0.2519253
False,1.661785,0,0.360495,0.2333419
False,1.999637,0,0.3522348,0.4077995
False,2.332634,0,0.1073525,0.2719178
False,1.193345,0,0.07857383,0.1634771
False,0.980534,0,0.4249435,0.4511168
False,0.9402751,0,0.8518063,0.3615398
False,3.368597,0,0.4337195,0.2752939
False,2.394096,0,0.05425302,0.1607254
False,3.293055,0,0.6160646,0.2529181
False,1.825717,0,0.1908535,0.08511167
False,1.233333,0,0.590368,0.2915746
False,1.365475,0,0.2674994,0.263874
False,1.262536,0,0.2085387,0.1883582
False,4.12812,0,0.6055127,0.2579176
False,1.501229,0,2.949764,0.2008076
False,1.098832,0,0.3115952,0.2585645
False,1.346316,0,0.3263426,0.1364267
False,1.94116,0,0.5355415,0.166255
False,2.067033,0,0.394202,0.4833078
False,0.9051877,0,0.5367966,0.4090567
False,3.14326,0,0.2886832,0.1331517
False,2.072688,0,0.1762149,0.4219643
False,0.7523076,0,0.5662984,0.4331507
False,2.613099,0,0.4634338,0.4798909
False,1.327675,0,0.2238386,0.1921769
False,1.021312,0,0.7550696,0.3365396
False,2.257992,0,0.3028346,0.4036285
False,1.356982,0,0.1727545,0.2927777
False,2.073073,0,0.2634268,0.3554732
False,2.308151,0,0.2820162,0.1769542
False,0.6164629,0,0.1160855,0.2674138
False,0.534148,0,0.2044921,0.3860565
False,3.70774,0,0.2488225,0.2899911
False,1.299752,0,0.1580039,0.3691466
False,1.772237,0,0.4636308,0.3306603
False,1.824299,0,3.188426,0.3394364
False,2.116267,0,0.1559129,0.2651455
False,3.005409,0,0.3299994,0.3107054
False,3.391525,0,0.6978627,0.1001913
False,4.016524,0,0.2282809,0.1206858
False,1.665571,0,0.1118105,0.3693981
False,3.209009,0,0.6884502,0.2998318
False,1.558522,0,0.1719027,0.2624167
False,1.962423,0,1.121859,0.3310429
False,1.01419,0,0.2765251,0.3766985
False,1.442654,0,0.3459543,0.3752716
False,1.360857,0,0.6183329,0.4326034
False,1.415875,0,0.6002006,0.3383046
False,0.6116173,0,0.2215847,0.2851996
False,1.116349,0,0.6277853,0.3422931
False,1.135408,0,0.4555005,0.1071798
False,1.766891,0,0.187794,0.0948697
False,2.477692,0,0.351905,0.497972
False,1.719921,0,0.9310902,0.4688843
False,1.759221,0,0.3336698,0.2462178
False,1.918367,0,0.278664,0.3036142
False,1.248904,0,1.286987,0.2628567
False,2.732128,0,0.2141811,0.3347039
False,1.812286,0,1.276902,0.4458071
False,2.609088,0,0.3713152,0.2727037
False,2.068397,0,0.3207192,0.2888511
False,1.46598,0,0.8625855,0.2413153
False,1.45414,0,0.4498015,0.3063747
False,1.332967,0,1.694999,0.3651047
False,1.643504,0,0.5393597,0.3129956
False,1.469913,0,0.4120972,0.1591855
False,3.356269,0,0.2714803,0.2972064
False,2.058968,0,0.4984687,0.478722
