Timeout (ms),Bio IK,Exploitative Fusion IK,Exploitative Iterative Fusion IK,Fusion IK,Iterative Fusion IK,Minimal Fusion IK,Minimal Network,Network
39,3.1260638022449165,3.2315067791182073,3.192089721515313,3.1289340886363775,3.057552430466711,3.1359046530474126,,
40,3.1143604448414273,3.2175343860942633,3.1828668250021437,3.114393441801155,3.0442240709673176,3.1225036186205317,,
41,3.103849335613483,3.2049994082243822,3.171027782320628,3.1047080319182623,3.0329313926620576,3.110670618745859,,
42,3.0948685079929223,3.190598813317345,3.162064926499808,3.093275554580379,3.0251480060128535,3.100214419196939,,
43,3.0854511077411613,3.1786472975931876,3.152008458807942,3.0798928422079066,3.012164093213713,3.0922162124776715,,
44,3.076084766705021,3.16701674045669,3.142987956332707,3.0698600326546632,3.0011600475556355,3.082139372278715,,
45,3.0671298055497207,3.1552449333499952,3.13317899804024,3.063965777884677,2.9916659304205493,3.071561473221976,,
46,3.0565701039662994,3.1423228224785227,3.122673558385459,3.0558393891858118,2.9813926464742053,3.0649863557201233,,
47,3.0474986848317127,3.1324104549047167,3.110721920293109,3.047156531185926,2.970071532818563,3.057298664448518,,
48,3.038032972887383,3.122049880541188,3.1015697778394866,3.038848057850772,2.95900814290965,3.049214897072447,,
49,3.0305663332676676,3.1119920263030623,3.0920361464481276,3.0291806449214786,2.945975778052365,3.041701537544643,,
50,3.022064540349072,3.1025382551624583,3.085032126731215,3.0214800873378356,2.936598636718755,3.0321796955439555,,
51,3.0163200558511734,3.091999958585079,3.076989087069643,3.014155836680273,2.925050006713992,3.024297740475356,,
52,3.009439049388688,3.0797066021931845,3.068528134162099,3.007178227344998,2.914593182291717,3.018576664411317,,
53,3.0017524579131667,3.0697136679194306,3.0592073685631194,2.997955861285216,2.904964308260896,3.010200997322569,,
54,2.994483184657419,3.06101985890775,3.0501640467683884,2.9913489768226764,2.897905879493291,3.003945752424593,,
55,2.9868377319232318,3.051427263424428,3.0418219542703815,2.982277517634601,2.889153334296024,2.9962768573861855,,
56,2.9780447987533187,3.0419796969891255,3.03212226980031,2.9741108025007543,2.8820556771881907,2.9885677201369227,,
57,2.9711913304244586,3.032802448880449,3.0218652210948704,2.96782433055797,2.8730541110109376,2.980197390169506,,
58,2.964013443371652,3.0251095151330434,3.0142843586940566,2.958418021215643,2.8632835074657583,2.97337555164703,,
59,2.9585893480580427,3.0186752114525848,3.0063833060404805,2.950392039802048,2.8559466065881356,2.965866944597156,,
60,2.95051611141984,3.0089387522819337,2.9988222856679108,2.9432883013761804,2.847867804849495,2.958804169500837,,
61,2.9431833446865214,3.0019962496807944,2.9914425218760496,2.9364893433560697,2.8393771417535234,2.9532078175458327,,
62,2.9371410623544634,2.99126349076183,2.982746581674259,2.9304267492777614,2.8316223329441237,2.9475107295287906,,
63,2.9319831659314635,2.9843841498151185,2.9749235909846563,2.923615929199688,2.8267100356824613,2.9422168241818785,,
64,2.9254071791135634,2.977593714359333,2.9689872204588332,2.9170496231281406,2.818397560047465,2.9364398210539093,,
65,2.9189785429826562,2.9701226470013986,2.962670400872583,2.912244841235798,2.810594076777213,2.931409015252998,,
66,2.9149087699698395,2.96165281336524,2.956733711846504,2.9063603444214277,2.8042978098458824,2.924747488105661,,
67,2.909866319637924,2.954171573316499,2.949514103337182,2.8997604016742287,2.7975454318696436,2.920277145071799,,
68,2.9047015064881867,2.9465363597265646,2.9434616972158785,2.8948707537834255,2.7892564200412493,2.9148818874568114,,
69,2.9006471740396407,2.9387206900482434,2.9375344662347915,2.8881621073555417,2.784250465081928,2.909415946751806,,
70,2.895072321638524,2.932425081472419,2.931012057802048,2.8822188028114453,2.780404536696272,2.9040266366386414,,
71,2.8892514704601022,2.9265439197774445,2.925314892853822,2.8787289849213855,2.774687486288884,2.8986498973369326,,
72,2.884391653630357,2.9213967400781446,2.9197260128491607,2.8722175535731815,2.767997106259271,2.8926078041088843,,
73,2.879763101399267,2.9157581959970336,2.912910206854915,2.86705249140316,2.761776790915085,2.8873603965069186,,
74,2.8757402024813694,2.909329027783247,2.906538130009112,2.8623705481068726,2.756819500940242,2.882449000185523,,
75,2.8717001253525165,2.901334863056672,2.901499863248497,2.8575811517502467,2.7514698643692515,2.8775014334529314,,
76,2.8678912423500615,2.8948042452618115,2.895956894255469,2.8530911451529315,2.7454050921606137,2.874228503504314,,
77,2.863422610488877,2.8888812981327474,2.890891149190095,2.8477043545897525,2.74025345045556,2.868230434088222,,
78,2.8588513106248348,2.8831633804132792,2.885758128148138,2.8432343280818735,2.736748351070933,2.8623137675908352,,
79,2.8528626091414555,2.8791319849383874,2.8809458772119796,2.8392178277430604,2.7305450471156028,2.8589129818516854,,
80,2.8487183633411854,2.87221692517506,2.874814343245551,2.8348208330355664,2.7246803111823787,2.854932599730962,,
81,2.8436735330299716,2.868169638182755,2.8707002967579425,2.8314288705214343,2.721830529269945,2.8500113088881713,,
82,2.8399464378528667,2.8614925575767223,2.8664788819205844,2.827255670233604,2.7175970719146028,2.8458707577848945,,
83,2.8359576702496545,2.8556749889761064,2.8623848869388304,2.823692095819501,2.711483403593967,2.842658414219449,,
84,2.832362439603853,2.8513565222126926,2.8567576735855886,2.8193792629631784,2.706040552833656,2.8387750485659935,,
85,2.8281716825791783,2.846250795593896,2.852232495359301,2.816174597105256,2.702621095629783,2.833455062541197,,
86,2.8248717156505316,2.8405185010983782,2.846620222353674,2.8120170261318442,2.6982515730517074,2.8287852570296965,,
87,2.821076449479013,2.83660999274715,2.8419056532598845,2.8076653685786472,2.692138394800813,2.824813433334003,,
88,2.8168283103155574,2.831088974705934,2.8369317320404184,2.803716764268797,2.6882427433826868,2.8209693408253433,,
89,2.813573985159343,2.8266978389991646,2.833769943269242,2.798702657550571,2.6844047076410615,2.8158379497325945,,
90,2.809038260356828,2.8218527243332465,2.8299009887565245,2.7940237884552865,2.6807917192607014,2.812522592211049,,
91,2.805339822144117,2.816309039104281,2.8253153013229815,2.7903098082014246,2.6761160962065222,2.8085997932551385,,
92,2.801978018322574,2.81134207813159,2.8209189117666096,2.7863212261857617,2.6727341395696227,2.8052596020674305,,
93,2.7973082758649017,2.8073410134956074,2.816049393146579,2.7836070671935182,2.665976321082357,2.8010663978017867,,
94,2.794506254689817,2.8032877438038297,2.8117146904976607,2.77932035040685,2.6600503985621984,2.798462906811888,,
95,2.791310161158725,2.7991512086752524,2.808347248779847,2.775653358589951,2.654464675118176,2.794070992759289,,
96,2.7870336990015896,2.7939137298316883,2.805084197456392,2.7727476336948604,2.6489657746772917,2.7904392994557456,,
97,2.7839722846739483,2.7911370296085263,2.8008550544307997,2.768757989396078,2.6460697910757798,2.788062718116261,,
98,2.780246522917485,2.786126616728733,2.796014923471503,2.765163293895874,2.641638501217141,2.783413417466608,,
99,2.777661365597125,2.7828164013808507,2.792912212790613,2.7608157892478293,2.638669875280686,2.7802694915443262,,
100,2.7746114227631544,2.776641661650075,2.7892959420794576,2.7582292303135363,2.6339767170085646,2.7754224312791487,,
101,2.770741817378769,2.7708935670173562,2.786403479098387,2.755318497485881,2.6298974625431333,2.7725936396545703,,
102,2.7671321276790573,2.7662396726319907,2.7824770480030945,2.752163392010948,2.626626005647983,2.7681380415175987,,
103,2.7635134989526535,2.762283997197023,2.7777880243083786,2.749311277157841,2.6232158131952077,2.764193632402915,,
104,2.7606464837248987,2.758286669206008,2.7736920171199806,2.7460138668905048,2.6194178098556424,2.7600136641223334,,
105,2.7574654443277606,2.7544456726072806,2.7700833762243047,2.743865394875065,2.616395516298589,2.7563721079876404,,
106,2.753680569338236,2.7501141446398973,2.7660569747907857,2.740589428980407,2.6124031014212883,2.75446354957254,,
107,2.7508684316703174,2.7443020590876843,2.7614137089227775,2.737438051320391,2.607326198813708,2.750914812924766,,
108,2.747125108175329,2.7408067950774746,2.7582299921653837,2.7349451933091546,2.6034366339227333,2.74872560590635,,
109,2.7443067419654814,2.7371272618282556,2.7558488528012672,2.732497759613476,2.598458043516284,2.744558361280267,,
110,2.7416151215488758,2.7336722898213344,2.753460959356732,2.7308080492950935,2.595001924020423,2.741064570575246,,
111,2.7378515986379477,2.7298718419576975,2.7500098105473985,2.727900931830544,2.5928159038421152,2.737854269812764,,
112,2.735647875562159,2.726507208348178,2.7460503476445375,2.7251879006003237,2.5892783476300165,2.7343840476199857,,
113,2.7332954630130817,2.721958254655466,2.7441366529368234,2.7222245770254494,2.5853231217559625,2.7312521893114514,,
114,2.7307198018786543,2.7186437220672124,2.7411176934615473,2.719764660417158,2.5824823755335653,2.728140067837573,,
115,2.727309795066577,2.7150064626026205,2.7385049603960825,2.7165532244401964,2.579803673600516,2.7264916295520307,,
116,2.7254269133813525,2.71153918421174,2.734477289902761,2.715011950509009,2.5765171679836323,2.7248116423648803,,
117,2.7215472945011587,2.707991353813358,2.7308767499962436,2.713026046213089,2.572948152599693,2.7221434740408377,,
118,2.7198259822763533,2.7042923277400077,2.7270904225964747,2.7101817974206392,2.56946697911895,2.719057414556514,,
119,2.716811554430521,2.7002760313589302,2.7232734200858806,2.707881691770767,2.566060963266491,2.715820743251752,,
120,2.7133297741381095,2.6963208771861593,2.7206429613432137,2.705902532465522,2.5624198637394158,2.7138104387215427,,
121,2.7107245290688007,2.6925542940106353,2.718089337021283,2.7042312206638703,2.558818056741915,2.7108912692959577,,
122,2.707114193259363,2.690271197385615,2.715143445776476,2.7023955639143797,2.556091747400631,2.7085536985258636,,
123,2.703796244261362,2.687282119669135,2.7120441055569504,2.7005417350402094,2.552641666011789,2.706078817404637,,
124,2.700464263291773,2.6853852191734333,2.7080966960944752,2.698216278516924,2.5487819978134874,2.703755012001572,,
125,2.697406293259542,2.6821282847572285,2.7060159747114767,2.6949492706916165,2.546824000071267,2.700962051347188,,
126,2.6943207963448965,2.6791661187752482,2.7036018312681454,2.6923558568762282,2.54508253900393,2.6995414515132943,,
127,2.6909308452275242,2.6757913458826446,2.701319693517732,2.6891582443669786,2.5424174561696744,2.6968725457713525,,
128,2.688106753532538,2.673730002009165,2.698881548288888,2.6868320812303357,2.5405282965057037,2.6940027291415527,,
129,2.6862126732500275,2.6704751519816328,2.6958780936946103,2.6835085943697474,2.5382293447027084,2.6916594049712983,,
130,2.6829625567041573,2.666681320229447,2.6926137691302103,2.6815745960912927,2.53583541331735,2.6893071972898457,,
131,2.680600721132406,2.66410901612104,2.690093452738677,2.678527020693713,2.5326865484111045,2.687613606421028,,
132,2.6782706240336465,2.6610893888994904,2.686997692847282,2.676038042547803,2.529637573065622,2.68472795890472,,
133,2.675752311379464,2.6582275290515915,2.6840708461254357,2.6728813171960146,2.5270198300931437,2.681310338706027,,
134,2.6729841754008614,2.6549618515807767,2.6825311564106196,2.670590220840779,2.5232283278917316,2.6785672665007985,,
135,2.6705197418478814,2.651526287927993,2.67837779477152,2.6691075442087597,2.520289561580014,2.6769517494134227,,
136,2.6693424124291116,2.6485709488215345,2.6761128778872068,2.6663975658859007,2.5178458305563636,2.674975095527367,,
137,2.666458858269522,2.646091704380367,2.67317086960842,2.663316218747924,2.5138718564613747,2.6728765258747984,,
138,2.6633891380881463,2.642740697477726,2.668915255878571,2.6616911197089017,2.5115551467595747,2.6706402511251106,,
139,2.6607008018328817,2.6408615656681516,2.66601794369408,2.6585660670968516,2.508614980458791,2.668997538946293,,
140,2.658448786013241,2.638518374574438,2.6647009495075173,2.6568222853109362,2.5061148235588404,2.666528905681871,,
141,2.6552093628654223,2.63546668256325,2.662559945769436,2.654072447979771,2.502266523843838,2.6641120011553276,,
142,2.6536504498166478,2.6322946607243765,2.6597589394841274,2.652246051186978,2.4998002810992874,2.662467100016192,,
143,2.6513797650721345,2.6285725212661037,2.6574365458601097,2.6490843070393284,2.496012069159467,2.660124441951341,,
144,2.648841876009682,2.6267923402699647,2.6552274573755987,2.647280363245857,2.492571766838507,2.658005579842429,,
145,2.6466769219640143,2.624666349203848,2.65198731900481,2.6449764513625644,2.4905430592086995,2.6554395651195875,,
146,2.64504239772559,2.62210297734928,2.6489559624435084,2.6429375832845015,2.4882284390834886,2.6532952917988677,,
147,2.64277757890225,2.619064499226601,2.6461424908662483,2.6410036710379363,2.486585838695934,2.650755226006271,,
148,2.6417736360412567,2.6170314792268443,2.6438730838259836,2.6382676959141986,2.484642406444333,2.6468916647978125,,
149,2.6405884466104603,2.6141479470237,2.6418715309228835,2.6366477374827517,2.4832878717817692,2.645276539815807,,
150,2.638330238744835,2.612382736032019,2.639294724665231,2.634872948017456,2.4798942658600995,2.6427089344637467,,
151,2.6369319203689994,2.610078083114318,2.637087112872758,2.6323856426556604,2.4774497940969895,2.6416423110564633,,
152,2.6351021217205512,2.6084518018283496,2.6350930026653017,2.630520347425877,2.4747061349127843,2.6393296748719046,,
153,2.633638427084172,2.605503955398119,2.632733107053048,2.6274063657547195,2.470300731620471,2.6367863909791884,,
154,2.6311076034009138,2.603245271241932,2.6298942417139752,2.6257702255946223,2.467637756763036,2.6353401560797027,,
155,2.628980644197697,2.6004205515313648,2.6279347428824837,2.6239311829799266,2.4656946299834925,2.6338618973739374,,
156,2.6265139882000232,2.598972281031631,2.6256449964320834,2.6222466770391697,2.4624707137714825,2.6321751677298053,,
157,2.625253923812288,2.596577551870732,2.6226263317705243,2.6205279777264834,2.459942813243361,2.630032571040662,,
158,2.6234214669325397,2.594229233184353,2.621069081800409,2.6185435221424633,2.458288935765977,2.6283444757983934,,
159,2.6205911480120636,2.5918925019996535,2.6193145146476673,2.617215323205932,2.455677680606285,2.62640432184838,,
160,2.6189844774236364,2.5902839089705267,2.6162420409753264,2.615563956774152,2.4525851831814798,2.624618337235734,,
161,2.617353275957898,2.5880812437738614,2.6140019410573063,2.613665525435553,2.4507556752649178,2.6224371423478154,,
162,2.6157245633586954,2.5862256725116666,2.612160279971026,2.611097776210941,2.447861064788701,2.620349598378831,,
163,2.613223653777169,2.5835289075971364,2.609639014616132,2.6096721455201,2.444877839331422,2.6185554312117785,,
164,2.6114028656317605,2.5813394028612633,2.6081382548623044,2.6073418853688954,2.4434478020363404,2.6166002975261593,,
165,2.6099939348999297,2.5795396142387164,2.6058195550084724,2.6050916241953646,2.4414783360136654,2.614682895982201,,
166,2.6077550165191345,2.576949045463951,2.604132133701743,2.6029176240002214,2.4393585794475987,2.6135466256340862,,
167,2.607003639568172,2.575477397431867,2.601930741932901,2.6014640352682363,2.4369551010978596,2.6121844971961123,,
168,2.6057015930003584,2.5733782048996083,2.600588381503313,2.5995907095781625,2.4347039790340284,2.611108344079893,,
169,2.6047142972797572,2.5710288510998973,2.5994945190734158,2.597097476978155,2.432574233750767,2.6092701613243023,,
170,2.6031847906081254,2.569206585109669,2.5975326012754105,2.594858827279814,2.4302535580299716,2.607352151333378,,
171,2.6018808012569696,2.5680007291611915,2.595511367062726,2.5930716526657123,2.428556955899717,2.6055501623791604,,
172,2.6002729707993053,2.565784896466111,2.5931249039066344,2.591819449515555,2.42565819053784,2.6035449818474197,,
173,2.598238839472697,2.5640895556576293,2.5919730783547106,2.590143252305841,2.422884062009799,2.6012216305308473,,
174,2.5964393564503907,2.5613833627027334,2.589551219274387,2.588663203045525,2.420875637655007,2.6000055868953607,,
175,2.5954018998378436,2.55959305688298,2.5875810099027694,2.587333864520228,2.4187792961047068,2.598284770988955,,
176,2.5941297518216566,2.557532941038772,2.5854891983152752,2.5860223487228993,2.4164103810694217,2.5960696307790267,,
177,2.592282971216239,2.5555152327695,2.5837880820450327,2.5840052919991607,2.4136518768688298,2.593597036346044,,
178,2.5909077373465847,2.553889154469738,2.5820741208605678,2.5828157970115333,2.4119432714428606,2.590977728367355,,
179,2.589404827852297,2.5517201679550237,2.5798821488801367,2.581979113295634,2.4097637870735698,2.5886740293165227,,
180,2.5882214985521887,2.5503505777057227,2.578086575841255,2.5806355350333603,2.407191193769559,2.58752401095068,,
181,2.5862187024257746,2.548866037280744,2.5758291083355056,2.5797436287899016,2.4037039826158098,2.5860954340139233,,
182,2.5849492757628822,2.5471772247218056,2.573936697014172,2.578941781625864,2.401593732466992,2.5848336557470386,,
183,2.583537463771884,2.544768696656052,2.5724368091516294,2.577306362058437,2.400085927280667,2.5831806964013713,,
184,2.5817739862978635,2.541495418288285,2.5699057528471627,2.5751207611999924,2.396916002606716,2.5818515044890287,,
185,2.5807785736403814,2.5402931428272764,2.5682300503518896,2.5733350418963536,2.3949634405312534,2.5804926849207073,,
186,2.579088646248892,2.539046893556184,2.5671497851852547,2.572461029329068,2.392445071039088,2.5784778100088963,,
187,2.5773471491153916,2.537878082925123,2.565514768770389,2.5713913432842572,2.3910656451566017,2.577121645388281,,
188,2.5757703253837727,2.5362139044562904,2.564524888046391,2.570132056136864,2.3896414732675577,2.5762446324232076,,
189,2.573797414472467,2.534652204331872,2.562994283917156,2.567819245204905,2.387054860191339,2.5749126408135927,,
190,2.57196607508874,2.5331460694698555,2.5610814349721553,2.565333921842008,2.3856579478602318,2.5731729123555103,,
191,2.5708742830322433,2.5307902882357496,2.5592459241236827,2.5638240171949853,2.3842360838694128,2.571611880597867,,
192,2.568766052609582,2.529332002389923,2.556617491915131,2.5625189397654977,2.382570179559855,2.5703601433139913,,
193,2.567699898843798,2.527999720150257,2.554259127825559,2.5611435637052398,2.3802532452336824,2.5694757619754514,,
194,2.566324684912678,2.5266114739759984,2.552510883445391,2.5602403652864707,2.3784399282424338,2.567538753165632,,
195,2.565484825363499,2.5243876008198827,2.5509845233762487,2.558682041316299,2.3772733816635023,2.5658642571426693,,
196,2.5642253326925957,2.522169001109434,2.549128114223824,2.5576321402312496,2.3748143869561327,2.5647002127538983,,
197,2.563220895615428,2.520400342954503,2.547494260314749,2.5566573653528795,2.3717072002999737,2.5633778188755323,,
198,2.5623346172656976,2.519267134684544,2.546449816958673,2.555287706625507,2.3704526267447497,2.5616723210847336,,
199,2.5610784284145036,2.518236042133798,2.5447145817744294,2.5535318990075697,2.3676998650161365,2.5609206088436274,,
200,2.5590316967471556,2.517163550658037,2.5421105696521167,2.5515810555469933,2.3665448015231623,2.5597588665048017,,
201,2.5580441239014946,2.5157127717003123,2.54021172717117,2.5503707634880497,2.364213116354412,2.558768953689174,,
202,2.5564710515598046,2.514578820540393,2.5390545909943065,2.5494026714801157,2.3618326918106645,2.5575628441477463,,
203,2.5550992541953876,2.5127027847525696,2.5378527158123028,2.5484516089717757,2.360491130827632,2.5559222624283042,,
204,2.553872963408356,2.5108095721836965,2.5354990681233396,2.5466795505356927,2.3592033127022214,2.5546108810920294,,
205,2.5524699935055732,2.509785900253237,2.533302784717945,2.5453229148432617,2.3579293460685964,2.5526679973372817,,
206,2.5513913268932824,2.5084000119720136,2.5316139610649397,2.544212905104179,2.3549229409300585,2.551157155966426,,
207,2.550058606165989,2.5064875743483106,2.529879786113574,2.543547424111757,2.3536826836666527,2.550325967604364,,
208,2.5487037482351638,2.504359555092347,2.528536552934493,2.5428454130808658,2.3520061551627722,2.548425549874492,,
209,2.547989412480407,2.503014884995105,2.5270695114134067,2.541207840530062,2.3508022378030624,2.54685627030273,,
210,2.5469077754795917,2.501684289838762,2.5248517593688877,2.540334286410929,2.3494907351951864,2.545666811056501,,
211,2.544841316420602,2.500707253699645,2.523201532298199,2.5392598857933524,2.348056910512671,2.5446303291767567,,
212,2.5435803005331024,2.4983751802490386,2.52078486517482,2.538430257088937,2.3461981669276994,2.542497761622775,,
213,2.5424250946066347,2.4970885285527524,2.5192149228658316,2.5368604362615654,2.344660240040329,2.541431403059677,,
214,2.5414263686310026,2.496021744198295,2.517484582052798,2.5354957787940875,2.343402605361121,2.540144381034336,,
215,2.5404312181842843,2.4944090045682312,2.5163899504310883,2.534443823069878,2.342536283416476,2.539606821129633,,
216,2.5394015890583597,2.4931125942212335,2.514919583259207,2.533509916492019,2.3403225677198267,2.5389228853355235,,
217,2.538122453521605,2.491840457325809,2.512758880926265,2.531189532879552,2.3383510135512493,2.5372526246859106,,
218,2.5364668446939,2.4897495863376755,2.510937718543296,2.52969701666325,2.337205442943464,2.536291856818726,,
219,2.5352534500778847,2.488723291407525,2.509368091139605,2.5288756484217343,2.3356550851160223,2.5348923338837066,,
220,2.5339131203007836,2.487702455884349,2.50780459261817,2.5277467141152856,2.3340127406425,2.5332442236405917,,
221,2.5327440163035893,2.486458464759298,2.5061138005716845,2.526703096046017,2.3328134673176577,2.531865787663675,,
222,2.5313227979008595,2.484850410205551,2.5046466143954396,2.525132332549934,2.331161567477692,2.5312235546129354,,
223,2.5307859072833137,2.482488403315316,2.5024518578234622,2.5236970636093483,2.329497381456189,2.5301758413169924,,
224,2.5290839662419535,2.480877565626302,2.5015582907030693,2.522454514835849,2.3282097188940245,2.52877260631217,,
225,2.527641841389019,2.4793174517785737,2.4993342347031717,2.520874455818059,2.327129656560393,2.527489191729873,,
226,2.526697258776893,2.477632398918444,2.4970024407487674,2.5200498261116295,2.325441765710532,2.526220757336334,,
227,2.5255554642297744,2.4757094196433207,2.495825370521874,2.51893228431185,2.3242376053415423,2.5254693707135814,,
228,2.5246990275536505,2.4744429781079513,2.4944449356300225,2.517988022273971,2.3229920088642944,2.5239982802332013,,
229,2.524150651310141,2.4733060855379967,2.4933908940299854,2.5170956412154166,2.321904364660779,2.5226803804534312,,
230,2.5234371582153075,2.4723185512548924,2.491571166299252,2.516369083619876,2.3208939422106214,2.5214348595535605,,
231,2.521794980590413,2.4708152737677085,2.4905082815280775,2.5155863020616587,2.319198939215969,2.519946121659345,,
232,2.5202359528771785,2.4689951319625396,2.4894031735960964,2.513928504328832,2.316866997579419,2.5190593122710605,,
233,2.519046302458881,2.467407931302172,2.487960209016993,2.512533963192525,2.315974673625544,2.517930755710206,,
234,2.518122127589917,2.4661650839197775,2.487017080259744,2.511172871786321,2.3143389454204413,2.5163957697261443,,
235,2.516998594735864,2.4648137704398665,2.4860946164410795,2.509881552187609,2.312744630692187,2.5150629086171326,,
236,2.5162901236506783,2.463530422136061,2.483450184786115,2.5088573097169546,2.3107746019557784,2.514406671221228,,
237,2.514794821037042,2.4622971848089197,2.481464889870101,2.5073012762091644,2.3094091681580995,2.5133628178658083,,
238,2.5139343782801595,2.460058494604857,2.4804057861988396,2.5062725048613284,2.3086159184937776,2.5119402604798475,,
239,2.513090647393044,2.4580615543708473,2.479349905451378,2.505621640147771,2.307189353612848,2.5110938559238467,,
240,2.5118392166794665,2.456983722291258,2.4778938842659315,2.5042161094823716,2.3057522093626157,2.5098947504790567,,
241,2.511008638340568,2.4558460054555695,2.476666550196635,2.5031040754758216,2.3046183605984565,2.508932567275867,,
242,2.5098057924668296,2.4544116016387587,2.475022817913581,2.5021312335965873,2.3034549587878566,2.507946567799056,,
243,2.5092454332902254,2.4534553281024922,2.4728924430260246,2.5010120975030645,2.3022311017292285,2.506878746128915,,
244,2.5082220493340186,2.452174612140007,2.472035403043468,2.4998903081354373,2.301480297990647,2.5060914897006086,,
245,2.507151424882053,2.4509727964195074,2.4704222425391302,2.49906012661158,2.299541673773787,2.5048449519349782,,
246,2.5050303804392393,2.4497446433396175,2.4690751198800163,2.4977723933234297,2.2979454179112815,2.503737431849829,,
247,2.50382402017044,2.4481353670217025,2.468087399948631,2.4959047864321042,2.2965660821933493,2.502377690935243,,
248,2.50288644609541,2.447040797569447,2.467010251568731,2.4950863470142304,2.2945480942807746,2.5013184662701393,,
249,2.5019966692805515,2.4461218134260605,2.465807717120853,2.493954171342812,2.29284423078324,2.500044145279177,,
250,2.500770406412742,2.4449932880404996,2.4648048064378663,2.4920348278478435,2.291289189603062,2.4994845526426652,,
251,2.499951732473416,2.443612323836109,2.464053143449596,2.491278839140541,2.290126682134334,2.498131093661515,,
252,2.498829000796698,2.4421599775611016,2.463364821070652,2.490337255510684,2.2888644812787424,2.4967846045479365,,
253,2.4975984123818344,2.4415585167632488,2.462535094472974,2.489114484421803,2.2874230897874552,2.4953777819584784,,
254,2.496432816050581,2.439570395236891,2.46077986885087,2.487692474321334,2.2853531672328806,2.494688518764779,,
255,2.4953571168626123,2.4384714507359195,2.4598633749918206,2.486189691673637,2.284250517810306,2.493025745929568,,
256,2.4939241307822275,2.4377318034665327,2.4588283488000977,2.4853109842217127,2.28326506526915,2.492359785465564,,
257,2.4921351435466548,2.4363351244059306,2.4575974775259635,2.4838882184326163,2.2820781720251304,2.4910529460836646,,
258,2.491406101563483,2.4349353275594985,2.4556392746257405,2.482502754210535,2.2818198686636504,2.488587344525478,,
259,2.4905643815344005,2.4334307356425313,2.454507565208777,2.4814865760207696,2.2809066399111484,2.4873580826990245,,
260,2.489954838068907,2.4326097723449784,2.4526030762516107,2.4805092786623852,2.280317121362085,2.4865011092069427,,
261,2.4886186787812985,2.4311811351872876,2.4514319570449423,2.4796797442095415,2.2793518644582598,2.485355772530602,,
262,2.48705680273098,2.429698891310199,2.4494183095994235,2.478798730999849,2.277448960930186,2.4841163035860414,,
263,2.486168347535136,2.42833043921364,2.4480325401480796,2.478362585409602,2.2763133284713493,2.4831840394017317,,
264,2.485179564587782,2.427253839380138,2.4465200099701065,2.477947009890618,2.2754235940304732,2.482513112964986,,
265,2.484740088103346,2.4264059710725365,2.445268893541853,2.4755285517372485,2.2740405608558607,2.4816912752179237,,
266,2.4839976642110426,2.425665827500266,2.443895397796776,2.4741298867418746,2.273246201441035,2.480554706639044,,
267,2.483239411317375,2.4245746004877944,2.442792067518802,2.47303662465865,2.271892893945104,2.4796687821175665,,
268,2.4821663568091847,2.4238116099681353,2.4417901287030275,2.470951395374777,2.2705406228413043,2.4783427883041904,,
269,2.481119406218353,2.4226166409268886,2.4408707289556273,2.469657774343206,2.269663160635778,2.477058000550942,,
270,2.4804805513812145,2.4213445903729895,2.439157187145285,2.4691638957717834,2.2672472317658126,2.476235768344892,,
271,2.479436768808353,2.4203704173457714,2.4380597813436378,2.467975301484947,2.26606914662967,2.4754124823309693,,
272,2.4788324697492166,2.418752353766926,2.4369777111881095,2.466756594674624,2.2655767111768954,2.4737965677837765,,
273,2.477823478503643,2.41735390483878,2.4358559964278967,2.465441701953713,2.2646223729717923,2.4730147584450215,,
274,2.4761958557893826,2.41581444447654,2.434240340540501,2.464918773743528,2.263537355055992,2.471011519903147,,
275,2.475104422194273,2.4150201543962737,2.433477668798843,2.464004602756497,2.2630482281650135,2.470380915819886,,
276,2.47414608915166,2.4145182877707057,2.432039423931155,2.462594929040005,2.262160085640051,2.4699582875540984,,
277,2.473616008952417,2.413857797479463,2.431387740248927,2.460829937365346,2.2611809111476218,2.468859162419436,,
278,2.47279750431921,2.412598909895329,2.4301805154108242,2.4601420803745104,2.259652050737176,2.4680314502320337,,
279,2.471739828220209,2.412079474891313,2.4291822327491626,2.4589307324881036,2.2589850153376823,2.4666123246706984,,
280,2.470346994059153,2.4113237378653394,2.42844234467559,2.4579641397913043,2.258168122433751,2.4659509703771296,,
281,2.4697349052009243,2.411061276132284,2.4276204808787503,2.457258466227082,2.2564534434896166,2.4652326491270804,,
282,2.46817204830408,2.409605437685743,2.4269043008890736,2.4567174130655918,2.2556335206590594,2.464147934482859,,
283,2.467164823183682,2.4071047722698347,2.424776505093022,2.455865426827443,2.254891708674285,2.4637500042368266,,
284,2.466248932281017,2.406142645147964,2.4239457530005986,2.4548698467967434,2.2533336573479965,2.4626566583586733,,
285,2.465386999482941,2.405535606361892,2.4237173058834958,2.4542260624165033,2.2520347885520455,2.4620676656593923,,
286,2.4646532867583,2.404996911053275,2.4222977040830513,2.4535271677603845,2.251182305599689,2.461497304169479,,
287,2.463607762254943,2.404050285272212,2.421353231105797,2.4526168883411925,2.250374878665494,2.4605373499119536,,
288,2.463054855801082,2.403276964924726,2.420551300957492,2.451971472718458,2.2495673767464215,2.459478916148906,,
289,2.4620580816094737,2.402345466761266,2.4191504949068188,2.4511510171145594,2.2486991900309277,2.4580195556636024,,
