Epoch,Training,Testing,Best
1,86.38823307721228,86.14023364581611,86.14023364581611
2,86.10742490497888,85.92448506182407,86.14023364581611
3,86.67589721805514,86.51811094114062,86.51811094114062
4,88.22341638227465,88.06258729583658,88.06258729583658
5,88.13997069015265,87.97298078245062,88.06258729583658
6,88.15334045939804,87.99908154590742,88.06258729583658
7,89.67554837176115,89.49251120504792,89.49251120504792
8,88.63269875244708,88.4935487367065,89.49251120504792
9,90.0211681127167,89.86794096267332,89.86794096267332
10,89.94935637239278,89.74288096122916,89.86794096267332
11,90.20615561676682,90.04426292625168,90.04426292625168
12,90.57051022941532,90.40417942083572,90.40417942083572
13,89.90449929352017,89.7420570490279,90.40417942083572
14,89.39907188397558,89.24080871149465,90.40417942083572
15,90.25934066441567,90.08757504010764,90.40417942083572
16,90.13847172406227,89.97035560079296,90.40417942083572
17,89.72127223126503,89.55301793830735,90.40417942083572
18,90.5976299776128,90.44182876506343,90.44182876506343
19,89.75374533543648,89.57830965210758,90.44182876506343
20,89.7449357571444,89.5938955583693,90.44182876506343
21,90.05009238783181,89.88605486968903,90.44182876506343
22,89.30809984307648,89.14450986140795,90.44182876506343
23,88.35206993872585,88.17923807479761,90.44182876506343
24,88.70530169878067,88.52952222839674,90.44182876506343
25,88.86064392815443,88.68129219872606,90.44182876506343
26,89.25574298760952,89.0923487544598,90.44182876506343
27,89.0440826325743,88.89709259457779,90.44182876506343
28,89.50308451571227,89.22031217728362,90.44182876506343
29,88.74584931166382,88.58627041343556,90.44182876506343
30,89.67230919451178,89.5092884541451,90.44182876506343
31,88.74916773725958,88.57611858205836,90.44182876506343
32,89.59167721400694,89.43117160720433,90.44182876506343
33,89.99610941950888,89.82027411236643,90.44182876506343
34,88.46168201611103,88.30258538703818,90.44182876506343
35,88.67928669693977,88.53521666498736,90.44182876506343
36,89.07883841047348,88.93022463918042,90.44182876506343
37,89.66816672434942,89.49470533227127,90.44182876506343
38,88.73127342480332,88.57441908268096,90.44182876506343
39,88.89864269445003,88.7488398604631,90.44182876506343
40,89.37441130540432,89.19666590911297,90.44182876506343
41,88.87861946646036,88.70403859012515,90.44182876506343
42,88.66736067511053,88.4939000703173,90.44182876506343
43,88.55119392359168,88.39909976079984,90.44182876506343
44,89.39128762534172,89.20753992356435,90.44182876506343
45,88.42560258267731,88.26006500238262,90.44182876506343
46,88.33709811864705,88.16595999043115,90.44182876506343
47,88.10563031228543,87.93602679911763,90.44182876506343
48,88.29838648391427,88.15253275150906,90.44182876506343
49,87.96950781609775,87.82153402041558,90.44182876506343
50,89.07143114648672,88.92193980253852,90.44182876506343
51,88.2923093317552,88.12080388275342,90.44182876506343
52,88.49858770292536,88.33537015776874,90.44182876506343
53,89.00180404459597,88.8196633201383,90.44182876506343
54,89.63674272885459,89.46446206566814,90.44182876506343
55,88.50975977067561,88.32688048686451,90.44182876506343
56,88.51056787469149,88.32773564219893,90.44182876506343
57,89.29267318101884,89.12366189577942,90.44182876506343
58,88.51582078346894,88.36171956665247,90.44182876506343
59,87.00132111143233,86.76452789304663,90.44182876506343
60,89.13535085718244,88.95445470056518,90.44182876506343
61,88.66233604713442,88.48732630729631,90.44182876506343
62,88.32617293702722,88.15578304710786,90.44182876506343
63,88.02851643790962,87.85620173485496,90.44182876506343
64,88.13708278676035,87.98077703610471,90.44182876506343
65,88.64856172350706,88.47652950505405,90.44182876506343
66,88.11866965494217,87.96444365370904,90.44182876506343
67,88.49621267177822,88.32947519041213,90.44182876506343
68,88.51349382613512,88.33650468678601,90.44182876506343
69,88.15931710434243,88.00570293190577,90.44182876506343
70,88.32281455619545,88.15960084057444,90.44182876506343
71,88.19419146596552,88.03690439615603,90.44182876506343
72,89.2638922936237,89.08454060524397,90.44182876506343
73,88.2374551908812,88.0958023242431,90.44182876506343
74,88.58601352462084,88.41679916150483,90.44182876506343
75,88.37172035166533,88.23257536099428,90.44182876506343
76,87.96048452863009,87.78436045508315,90.44182876506343
77,87.98741669247956,87.83148939203485,90.44182876506343
78,87.26005184817225,87.10017367288413,90.44182876506343
79,89.7277817167929,89.55857696556784,90.44182876506343
80,88.96730606628867,88.81122292618736,90.44182876506343
81,88.72298938504518,88.55233410195545,90.44182876506343
82,88.83921089897962,88.66651534619992,90.44182876506343
83,89.34716279328526,89.16855537818765,90.44182876506343
84,88.38539416696042,88.21882827032043,90.44182876506343
85,87.79839128325047,87.64150946383458,90.44182876506343
86,87.69390389430062,87.54345785166623,90.44182876506343
87,88.06911790192784,87.90646762513553,90.44182876506343
88,88.08214777851762,87.89571207271236,90.44182876506343
89,88.76012935237499,88.5892851890628,90.44182876506343
90,89.36183070405484,89.19848245412226,90.44182876506343
91,88.7063384865588,88.54281747687747,90.44182876506343
92,89.11338903248966,88.94901798656615,90.44182876506343
93,88.76456118589552,88.60663790349537,90.44182876506343
94,88.11834391444087,87.92235230262679,90.44182876506343
95,88.58050380077125,88.43404765654965,90.44182876506343
96,88.01500119789601,87.85711025672957,90.44182876506343
97,88.14906982602835,87.9955075268393,90.44182876506343
98,88.8936551206699,88.7389741114324,90.44182876506343
99,89.02273931722254,88.8735303420795,90.44182876506343
100,88.17547340997966,88.00156066422505,90.44182876506343
