Epoch,Training,Testing,Best
1,86.61929822289734,86.28642129070168,86.28642129070168
2,90.43503026157315,90.1544412322144,90.1544412322144
3,91.21287564859999,90.97917012168345,90.97917012168345
4,91.13884799703294,91.00190113152603,91.00190113152603
5,91.08653596409899,90.85682498747366,91.00190113152603
6,91.53948051355165,91.30602214605959,91.30602214605959
7,92.20976184815225,92.14884927111326,92.14884927111326
8,92.70504747079875,92.50290711484652,92.50290711484652
9,91.29866420963594,91.02054329530783,92.50290711484652
10,92.25267343649713,92.00906740968449,92.50290711484652
11,93.25042946472566,93.08797681311435,93.08797681311435
12,92.91305739710666,92.63507855512705,93.08797681311435
13,93.20420835219618,92.94434156154833,93.08797681311435
14,93.59127620854342,93.43614455193996,93.43614455193996
15,93.00570664272084,92.88354969641051,93.43614455193996
16,93.41112782952355,93.29502008415422,93.43614455193996
17,92.80558261983273,92.63777342608671,93.43614455193996
18,93.04467892627781,92.79736771597797,93.43614455193996
19,93.43936487708069,93.14466668644164,93.43614455193996
20,92.86253762438722,92.73173106237518,93.43614455193996
21,93.70558179245086,93.51716425455933,93.51716425455933
22,93.58227199747309,93.40725910032492,93.51716425455933
23,93.9337830187924,93.79331494616692,93.79331494616692
24,94.22277375029316,94.06134514902939,94.06134514902939
25,93.76697815671668,93.64044573285402,94.06134514902939
26,93.7811377296503,93.68235827941487,94.06134514902939
27,93.72849750563881,93.61412541369637,94.06134514902939
28,93.03273049947829,92.9229900145057,94.06134514902939
29,93.5371417077189,93.33272224330975,94.06134514902939
30,93.80336433389823,93.68106954392393,94.06134514902939
31,93.07847810054652,92.9487125165677,94.06134514902939
32,94.3501554661803,94.1957860846828,94.1957860846828
33,94.05905241614873,93.94081448112794,94.1957860846828
34,94.26088288912788,94.10441541534561,94.1957860846828
35,94.16104320127604,94.04307886204973,94.1957860846828
36,94.39125045939755,94.22948175627116,94.22948175627116
37,93.8878326296052,93.85982506003336,94.22948175627116
38,93.74789991641845,93.67447444012988,94.22948175627116
39,93.8906442078129,93.77870800273747,94.22948175627116
40,93.62836712314153,93.55520634630467,94.22948175627116
41,93.73275727095184,93.5742045001436,94.22948175627116
42,94.65057536271793,94.51536888543365,94.51536888543365
43,93.79902809920672,93.73809216536463,94.51536888543365
44,93.62229360100946,93.52487202265861,94.51536888543365
45,94.30419626753128,94.12375972583145,94.51536888543365
46,94.07164131944296,93.91815443366241,94.51536888543365
47,94.50003229856586,94.39355958900443,94.51536888543365
48,94.56454959555252,94.47219497419343,94.51536888543365
49,93.45122006194322,93.5589344674197,94.51536888543365
50,93.6594721236328,93.63649318908438,94.51536888543365
51,94.1537924875121,94.02003715816747,94.51536888543365
52,94.62859478411872,94.51254279426703,94.51536888543365
53,94.47254956065687,94.39338764308295,94.51536888543365
54,94.76714750021524,94.68095262004111,94.68095262004111
55,94.31305876580491,94.2424459520906,94.68095262004111
56,94.38628532067378,94.2891756825645,94.68095262004111
57,94.58030739446886,94.51172508202153,94.68095262004111
58,94.44857159399234,94.321141978507,94.68095262004111
59,94.57174205843832,94.39127777065873,94.68095262004111
60,94.2810251697962,94.17430512237743,94.68095262004111
61,94.6272438597145,94.53872270896147,94.68095262004111
62,95.2028719185693,95.11865671297353,95.11865671297353
63,94.8633102347075,94.75048502823307,95.11865671297353
64,94.22144851308934,93.99977708973087,95.11865671297353
65,95.13671020773373,94.97566002854225,95.11865671297353
66,94.38273565183235,94.27157715424396,95.11865671297353
67,93.92797624210664,93.84403876604091,95.11865671297353
68,94.663420668219,94.56323511739856,95.11865671297353
69,94.80976353899091,94.71302810287625,95.11865671297353
70,94.71020524647467,94.59341596390227,95.11865671297353
71,94.89319054903255,94.77874323246436,95.11865671297353
72,94.17481781178635,94.12558941924894,95.11865671297353
73,93.80428300955515,93.64914659784654,95.11865671297353
74,92.04915412765668,91.90279877288599,95.11865671297353
75,94.22479224728612,94.13980894764838,95.11865671297353
76,94.47988612815257,94.40808841831529,95.11865671297353
77,93.54045306641667,93.4763864150612,95.11865671297353
78,94.6206799035007,94.53502032328672,95.11865671297353
79,94.3180155736772,94.1991721423194,95.11865671297353
80,93.89968670675816,93.79998613974021,95.11865671297353
81,93.73321446246604,93.6747513580318,95.11865671297353
82,93.47644113216754,93.3901960632564,95.11865671297353
83,94.10171729873225,94.01555868446327,95.11865671297353
84,94.57546796462537,94.51075712807688,95.11865671297353
85,94.74269324835637,94.66350883367527,95.11865671297353
86,93.98429158340652,93.91623019028421,95.11865671297353
87,94.49394313500227,94.32023152390691,95.11865671297353
88,94.70391220174186,94.68825777415924,95.11865671297353
89,94.81782032252973,94.76250855696134,95.11865671297353
90,94.57201743463779,94.52410403751213,95.11865671297353
91,95.248940643115,95.16493562860364,95.16493562860364
92,95.12002161910138,95.01510932774544,95.16493562860364
93,94.99787373230046,94.94017615626136,95.16493562860364
94,94.97796676096468,94.91097248788614,95.16493562860364
95,94.98620923379693,94.88872082480793,95.16493562860364
96,95.11429871565393,95.04940294269068,95.16493562860364
97,94.16560133621064,94.05983754469734,95.16493562860364
98,94.44266833619251,94.31295122853719,95.16493562860364
99,94.55387810359798,94.36755021460787,95.16493562860364
100,93.99021837638406,93.74393787515521,95.16493562860364
