Epoch,Training,Testing,Best
1,86.29246809125142,86.3168126875943,86.3168126875943
2,86.34670830816226,86.36696217943474,86.36696217943474
3,86.46034925508694,86.4781167416377,86.4781167416377
4,86.47217882548468,86.489831373234,86.489831373234
5,86.48731860695975,86.51303795326886,86.51303795326886
6,86.71291066308515,86.72344404011713,86.72344404011713
7,86.75351964444118,86.7762285188687,86.7762285188687
8,86.68083711977499,86.69993418238882,86.7762285188687
9,86.7926055322756,86.80909618702954,86.80909618702954
10,86.77906120908456,86.80386379737288,86.80909618702954
11,86.7558027464916,86.77678347124377,86.80909618702954
12,86.76252159249978,86.78554263443283,86.80909618702954
13,86.89212935990291,86.91042916010623,86.91042916010623
14,86.78724064122336,86.80341651505773,86.91042916010623
15,86.93918050188022,86.95449561481887,86.95449561481887
16,86.70980019484655,86.73464440503442,86.95449561481887
17,86.76443849602538,86.78294165079964,86.95449561481887
18,86.92042529338794,86.93626030570745,86.95449561481887
19,86.89447347131566,86.91249920209889,86.95449561481887
20,86.97639501635925,86.99148704714467,86.99148704714467
21,86.91116317069726,86.93011155942503,86.99148704714467
22,86.85257970713275,86.8721415115919,86.99148704714467
23,86.9231687212606,86.93651343942142,86.99148704714467
24,86.84443677850263,86.85564326020967,86.99148704714467
25,86.78035410061675,86.7938171331262,86.99148704714467
26,86.86369025646346,86.87649937648874,86.99148704714467
27,86.78527302925484,86.80017380610552,86.99148704714467
28,86.80338083914117,86.81701593602209,86.99148704714467
29,86.86734213312167,86.87966971596036,86.99148704714467
30,86.97686260645287,86.98655127717782,86.99148704714467
31,86.81746642631488,86.83125157184132,86.99148704714467
32,86.87303513223128,86.88639041881737,86.99148704714467
33,86.8632145529558,86.87198343566268,86.99148704714467
34,87.00150815753834,87.0146315687618,87.0146315687618
35,86.9319743814488,86.94978102628184,87.0146315687618
36,86.76380806470114,86.78142078513613,87.0146315687618
37,87.0410070649405,87.0571311367798,87.0571311367798
38,86.9908328429629,87.00871139678833,87.0571311367798
39,86.90047883093553,86.91616577405725,87.0571311367798
40,86.98494648754792,86.99910703698525,87.0571311367798
41,87.02531206220584,87.03821362292575,87.0571311367798
42,86.96768275949555,86.97801206891917,87.0571311367798
43,86.94047452412741,86.95144826602082,87.0571311367798
44,86.93435792070822,86.95153224231743,87.0571311367798
45,87.05852770148414,87.07887146934958,87.07887146934958
46,87.0172016935517,87.03323531747994,87.07887146934958
47,86.97522512798207,86.98496359227559,87.07887146934958
48,87.04938052027123,87.06106482104424,87.07887146934958
49,86.9760482665469,86.990655298257,87.07887146934958
50,86.94680975125925,86.96428637853751,87.07887146934958
51,86.86691807653204,86.88314438217336,87.07887146934958
52,87.07771408225791,87.09106057192544,87.09106057192544
53,87.09153603886264,87.10360984141494,87.10360984141494
54,87.08099114932315,87.09560657851193,87.10360984141494
55,86.99558310316698,87.00786257593609,87.10360984141494
56,87.03345950025516,87.0466415153896,87.10360984141494
57,86.89209431155221,86.90918221772989,87.10360984141494
58,87.0514509082009,87.07148859042546,87.10360984141494
59,86.95675457632737,86.96788043292068,87.10360984141494
60,87.03234583161968,87.04961227928143,87.10360984141494
61,87.03034754985767,87.04085930837519,87.10360984141494
62,87.03628156286673,87.04836439938958,87.10360984141494
63,86.9838785680403,86.99623515912606,87.10360984141494
64,87.00825815396207,87.01890109914157,87.10360984141494
65,87.00214232804076,87.0127421895336,87.10360984141494
66,87.01653783309655,87.02552611217689,87.10360984141494
67,86.98815782524841,87.00013757018581,87.10360984141494
68,87.00241091959374,87.01637854096764,87.10360984141494
69,87.08662645890014,87.10120385535133,87.10360984141494
70,87.10158255557911,87.10733613973312,87.10733613973312
71,86.91758802376883,86.924658202769,87.10733613973312
72,87.03298078854577,87.04963770605505,87.10733613973312
73,87.0701667334606,87.08346048755666,87.10733613973312
74,86.94684537625508,86.95481696392173,87.10733613973312
75,86.93276607452529,86.94320616079885,87.10733613973312
76,87.14587260145144,87.16116632890856,87.16116632890856
77,87.0291309356262,87.03782111547844,87.16116632890856
78,87.07180121994213,87.0829763681586,87.16116632890856
79,87.11445188944238,87.13184035372241,87.16116632890856
80,87.09802264040904,87.10705077130133,87.16116632890856
81,87.12064429596262,87.13386270205483,87.16116632890856
82,86.94337544240253,86.95744905700403,87.16116632890856
83,87.18067834288077,87.1912142844693,87.1912142844693
84,87.03644028584854,87.05136073058709,87.1912142844693
85,87.05759239734905,87.06922083186576,87.1912142844693
86,87.19242490478055,87.20721228039665,87.20721228039665
87,87.13322610213058,87.14572341445523,87.20721228039665
88,86.90795795029598,86.92173763823578,87.20721228039665
89,86.91177677743333,86.92510134087733,87.20721228039665
90,87.02210463999407,87.03387224404628,87.20721228039665
91,87.13164143899279,87.14586295920894,87.20721228039665
92,87.15913510924773,87.1718253001736,87.20721228039665
93,87.04946410396892,87.05772464841047,87.20721228039665
94,86.93668419155674,86.95226834610357,87.20721228039665
95,87.09575313450591,87.11546143590532,87.20721228039665
96,86.98565019144313,87.00312190203034,87.20721228039665
97,87.00507262283759,87.02205363975257,87.20721228039665
98,87.06642438291209,87.0831058576654,87.20721228039665
99,87.17576853680806,87.18921735195376,87.20721228039665
100,87.261858682694,87.27365065718347,87.27365065718347
