Epoch,Training,Testing,Best
1,86.9567670401081,87.01900093943986,87.01900093943986
2,89.11314179215279,89.17102943272532,89.17102943272532
3,90.56166055678274,90.62313985662234,90.62313985662234
4,89.69763073983486,89.75145289290059,90.62313985662234
5,91.00335076307948,91.04405722391823,91.04405722391823
6,90.46576999185677,90.54037072038722,91.04405722391823
7,90.760734050554,90.79880310973734,91.04405722391823
8,91.44425895973738,91.48115999475955,91.48115999475955
9,91.39940467271653,91.44519969203206,91.48115999475955
10,89.78074650703813,89.82808570162895,91.48115999475955
11,90.03227220882918,90.07246371524509,91.48115999475955
12,90.66404534619,90.74080275828138,91.48115999475955
13,90.74915973060276,90.79358925855078,91.48115999475955
14,89.91091896465119,89.96404032169667,91.48115999475955
15,91.10390801921184,91.15749224481837,91.48115999475955
16,89.97332203837182,90.00472560447267,91.48115999475955
17,89.52731718191203,89.57792277530984,91.48115999475955
18,91.08634792516078,91.19289859041757,91.48115999475955
19,90.10411470219935,90.1517687888273,91.48115999475955
20,90.25372625768627,90.31205244828348,91.48115999475955
21,88.2937534328967,88.3173587886576,91.48115999475955
22,90.18773339308497,90.2332340727434,91.48115999475955
23,89.8312276451781,89.88836282049341,91.48115999475955
24,90.16697657913413,90.21499067520857,91.48115999475955
25,88.65482165833261,88.71259837199689,91.48115999475955
26,89.9708607701033,90.02724351496305,91.48115999475955
27,89.32986144891079,89.39504284954481,91.48115999475955
28,90.29832129397685,90.35512177402587,91.48115999475955
29,90.11965172335204,90.19973337468417,91.48115999475955
30,89.2435536841422,89.2979388364655,91.48115999475955
31,89.3829998192608,89.4371710457489,91.48115999475955
32,89.011221885924,89.08013844615196,91.48115999475955
33,90.00227731254395,90.05241293994605,91.48115999475955
34,89.53000172829326,89.58935100246731,91.48115999475955
35,89.72976588985767,89.77745959867254,91.48115999475955
36,89.12123164944794,89.1690678849297,91.48115999475955
37,90.2751716147482,90.30287139087682,91.48115999475955
38,89.26646223050054,89.31660544859398,91.48115999475955
39,89.12137770649488,89.16535347886835,91.48115999475955
40,89.36744153134968,89.4269794381145,91.48115999475955
41,88.89005048732157,88.94011821041975,91.48115999475955
42,89.43168867584016,89.50025415351433,91.48115999475955
43,89.72070266551222,89.77864002898583,91.48115999475955
44,89.59081833548542,89.64734227579096,91.48115999475955
45,88.78986994654383,88.8259079205525,91.48115999475955
46,90.00951550441678,90.05683540093601,91.48115999475955
47,89.38226716339285,89.43339189347523,91.48115999475955
48,89.0588076796874,89.09946840877271,91.48115999475955
49,90.03005000094022,90.08379825269137,91.48115999475955
50,88.38903286391194,88.48334378762685,91.48115999475955
51,89.34748872420634,89.3982925139701,91.48115999475955
52,89.3569754403725,89.39485268815352,91.48115999475955
53,88.33639258151945,88.39926195150822,91.48115999475955
54,88.22919485168602,88.26972599706738,91.48115999475955
55,89.55716998153623,89.61104606486991,91.48115999475955
56,89.25202974099365,89.2963025491787,91.48115999475955
57,89.4557563779771,89.49145489411949,91.48115999475955
58,89.02836488528992,89.0745572593094,91.48115999475955
59,90.30637825528231,90.3468690204939,91.48115999475955
60,89.79549339828338,89.82279547157047,91.48115999475955
61,89.16586646251079,89.2045440065977,91.48115999475955
62,89.60241073102947,89.62595357445028,91.48115999475955
63,89.25304911061073,89.30891910597987,91.48115999475955
64,89.3332206026211,89.38012827435827,91.48115999475955
65,89.165594068405,89.25839175587815,91.48115999475955
66,89.31086359914835,89.35725296085053,91.48115999475955
67,88.83748816457833,88.85113288844671,91.48115999475955
68,88.8802836538523,88.94099747923792,91.48115999475955
69,88.6575488605916,88.72645419318197,91.48115999475955
70,88.76730607270147,88.82559960082511,91.48115999475955
71,88.99183288985188,89.0071270418151,91.48115999475955
72,89.44567767484929,89.47189064676519,91.48115999475955
73,88.78868233555998,88.8496276563486,91.48115999475955
74,89.7955073867559,89.82891116641161,91.48115999475955
75,89.7039247149497,89.70193915647643,91.48115999475955
76,89.21818670711365,89.25643430608051,91.48115999475955
77,89.05571139865812,89.11255567601103,91.48115999475955
78,89.49554236995127,89.51488780733436,91.48115999475955
79,88.98055838530209,89.02207212034669,91.48115999475955
80,89.58634632119235,89.62236790054114,91.48115999475955
81,89.58088611069765,89.58995537046685,91.48115999475955
82,88.9676750839844,89.00890829068135,91.48115999475955
83,88.69067883651401,88.72269172751133,91.48115999475955
84,89.42801349308785,89.46937881443206,91.48115999475955
85,89.62047290365096,89.66987006904895,91.48115999475955
86,89.23324544513669,89.25945669200958,91.48115999475955
87,88.72419111114438,88.74790730092727,91.48115999475955
88,89.07864460909065,89.08279322387622,91.48115999475955
89,88.4507766140222,88.4839402660618,91.48115999475955
90,89.48955093581672,89.53560341422035,91.48115999475955
91,89.29194038850513,89.32265693585953,91.48115999475955
92,89.2213216159239,89.25051313099996,91.48115999475955
93,89.9713631795242,90.00405710333187,91.48115999475955
94,89.56429278214719,89.60237683951378,91.48115999475955
95,89.63842415667024,89.68027865796152,91.48115999475955
96,89.29719304981526,89.33716651929109,91.48115999475955
97,88.77986227404024,88.83232917053996,91.48115999475955
98,88.97887538198826,89.00863449158042,91.48115999475955
99,89.64183073892143,89.65739008439132,91.48115999475955
100,89.34390941944417,89.37040406093215,91.48115999475955
