Epoch,Training,Testing,Best
1,85.3409421874038,85.37762769400537,85.37762769400537
2,85.59131664547093,85.62329027965771,85.62329027965771
3,86.92044406867541,86.93860033227757,86.93860033227757
4,87.31256770920521,87.3310954994346,87.3310954994346
5,87.70417400841929,87.71171881348312,87.71171881348312
6,88.92580771927304,88.93808473172193,88.93808473172193
7,88.81138834787674,88.81794522819195,88.93808473172193
8,89.55378755078233,89.55250475881648,89.55250475881648
9,91.10124005571521,91.08396856785038,91.08396856785038
10,89.48724364768482,89.50207422148281,91.08396856785038
11,89.29844218624152,89.31718998235174,91.08396856785038
12,88.92837160960353,88.92243878221846,91.08396856785038
13,89.02336474384136,89.01143450856526,91.08396856785038
14,89.1230455445624,89.1266574669427,91.08396856785038
15,90.14879484759784,90.13511499973835,91.08396856785038
16,90.88717258355535,90.84450027634729,91.08396856785038
17,90.95090152030207,90.95286304183816,91.08396856785038
18,90.98641542235531,90.98781024475305,91.08396856785038
19,90.87146122427053,90.85029141232755,91.08396856785038
20,90.63947204994925,90.64861175881325,91.08396856785038
21,89.55004942840851,89.54798496491124,91.08396856785038
22,90.40296202442563,90.38145697591948,91.08396856785038
23,90.30583111099666,90.30750128316964,91.08396856785038
24,90.24540426283843,90.21712531503245,91.08396856785038
25,90.64412922562427,90.6475263114633,91.08396856785038
26,90.59998489204563,90.57273809737588,91.08396856785038
27,88.64120671794332,88.63639467399679,91.08396856785038
28,90.26942930153525,90.27396529667877,91.08396856785038
29,90.04045486215271,90.03971386598116,91.08396856785038
30,90.4085251003257,90.40433982498209,91.08396856785038
31,89.46903308939702,89.44916270366275,91.08396856785038
32,88.84115636145837,88.81381911529573,91.08396856785038
33,90.4322820182941,90.40993762848916,91.08396856785038
34,90.48107297612495,90.45986742398411,91.08396856785038
35,90.32036478762842,90.29407632563056,91.08396856785038
36,89.58706411471732,89.5473023702517,91.08396856785038
37,89.50953945395864,89.50839358927645,91.08396856785038
38,90.61325744474448,90.57444204977332,91.08396856785038
39,89.40310660412676,89.36451723668965,91.08396856785038
40,90.18366443711288,90.17318759866495,91.08396856785038
41,89.73704604152358,89.7420485865868,91.08396856785038
42,89.83057340673871,89.8163780802411,91.08396856785038
43,89.32091065873719,89.29988509521887,91.08396856785038
44,90.01871704975284,89.99745546686168,91.08396856785038
45,89.87062846361614,89.83284463655453,91.08396856785038
46,88.94589068560815,88.90717229247596,91.08396856785038
47,89.73774314947195,89.70912475303518,91.08396856785038
48,90.25921203776961,90.23309636402834,91.08396856785038
49,89.36516766074068,89.34746480472722,91.08396856785038
50,89.38691014766461,89.39535916314541,91.08396856785038
51,89.50194158635803,89.49631983266879,91.08396856785038
52,90.96361213765806,90.94343212621594,91.08396856785038
53,90.04160341835535,90.01742800120934,91.08396856785038
54,89.6529999547354,89.64044462490133,91.08396856785038
55,89.00053295228399,88.99029699063951,91.08396856785038
56,89.78253762440896,89.75425565258276,91.08396856785038
57,90.80670471967525,90.78545952815699,91.08396856785038
58,89.55230488440908,89.52285473419813,91.08396856785038
59,90.34885586702592,90.32888283765165,91.08396856785038
60,89.75590011089064,89.76329260193377,91.08396856785038
61,89.2226320086322,89.19726218812342,91.08396856785038
62,90.44908949886032,90.43524320976587,91.08396856785038
63,89.95842173424877,89.93509331656422,91.08396856785038
64,89.4408442448876,89.3990366278264,91.08396856785038
65,89.85231618067391,89.8376457398972,91.08396856785038
66,90.69303224099195,90.67865606491739,91.08396856785038
67,90.2211459713704,90.20272757311061,91.08396856785038
68,90.52406908543176,90.50156910291273,91.08396856785038
69,89.85530104163803,89.82418304610823,91.08396856785038
70,90.26915694927938,90.23819448343859,91.08396856785038
71,89.73806388325013,89.70580559580844,91.08396856785038
72,90.31133739818401,90.27004284604628,91.08396856785038
73,89.77903612476355,89.78962830514638,91.08396856785038
74,89.7128404239393,89.69681719652954,91.08396856785038
75,90.31435990141101,90.30280442635348,91.08396856785038
76,90.21937627606607,90.17993107762885,91.08396856785038
77,90.23791379154987,90.19020915082314,91.08396856785038
78,89.72065551605588,89.66283399968665,91.08396856785038
79,89.65313329059398,89.61309615820029,91.08396856785038
80,90.58896018820025,90.54457312784734,91.08396856785038
81,90.18092732507503,90.1381464053241,91.08396856785038
82,90.72806360616303,90.69359853464417,91.08396856785038
83,89.85711035825825,89.84739917639759,91.08396856785038
84,89.7513683792702,89.75003159831512,91.08396856785038
85,89.40833376371629,89.41314694002091,91.08396856785038
86,90.04134399787105,89.99281085134673,91.08396856785038
87,89.53039450688428,89.51165384752584,91.08396856785038
88,90.44418885327644,90.37659492087874,91.08396856785038
89,90.67267347506203,90.60663900749255,91.08396856785038
90,90.14780526000776,90.07168223227156,91.08396856785038
91,89.98576268293476,89.9251371004426,91.08396856785038
92,90.74743773333496,90.68077685553465,91.08396856785038
93,90.2448537890292,90.1793394242666,91.08396856785038
94,90.13204429991312,90.08049266232689,91.08396856785038
95,88.6223260919056,88.59156002375369,91.08396856785038
96,90.07231988330699,90.06821317897416,91.08396856785038
97,90.65518698938705,90.65282990975221,91.08396856785038
98,90.4949784965492,90.4723220544565,91.08396856785038
99,89.96861838279433,89.94159518737763,91.08396856785038
100,89.65779248972751,89.6424778321632,91.08396856785038
