Epoch,Training,Testing,Best
1,95.65282870848812,95.65503812073953,95.65503812073953
2,96.42005461604414,96.4283228755268,96.4283228755268
3,95.8601379953251,95.83038984658124,96.4283228755268
4,96.75386898113271,96.73112846736606,96.73112846736606
5,96.36447271504208,96.3586969074659,96.73112846736606
6,96.92656052274002,96.92772475752365,96.92772475752365
7,96.12238559695915,96.12810125788917,96.92772475752365
8,96.47569189326848,96.45357203362687,96.92772475752365
9,97.42387113957086,97.35733119103698,97.35733119103698
10,97.12588234037327,97.03256445445643,97.35733119103698
11,97.26941415006749,97.10973551447705,97.35733119103698
12,97.60895755120869,97.3590814721066,97.3590814721066
13,97.23250110035195,97.03630290869958,97.3590814721066
14,96.96699084275869,96.68434468040934,97.3590814721066
15,97.26765164579145,97.0099088470495,97.3590814721066
16,96.38761202601552,96.12847787143582,97.3590814721066
17,97.40863218905803,97.18958829307883,97.3590814721066
18,97.33558984580183,97.0483184455475,97.3590814721066
19,97.62563398071018,97.34766506527733,97.3590814721066
20,97.83477909090406,97.62765138436025,97.62765138436025
21,97.34016708863376,97.09093219292751,97.62765138436025
22,97.62796059345008,97.34329889444292,97.62765138436025
23,97.79248105380846,97.5256459035662,97.62765138436025
24,97.48841829134733,97.24449933991527,97.62765138436025
25,96.74922438307577,96.48035064508232,97.62765138436025
26,97.44432463907525,97.1759421380495,97.62765138436025
27,96.92993877120759,96.67344318654514,97.62765138436025
28,97.69136654216234,97.36699317297804,97.62765138436025
29,97.78164006818655,97.46408652772033,97.62765138436025
30,97.48123897526538,97.19948333277564,97.62765138436025
31,97.35877455677824,97.05635950193178,97.62765138436025
32,96.9661283528854,96.66470735363161,97.62765138436025
33,97.65141107769749,97.38860635482553,97.62765138436025
34,96.49484519395192,96.08124502330985,97.62765138436025
35,97.00711399136974,96.71925116146436,97.62765138436025
36,97.73301669962441,97.42119655386513,97.62765138436025
37,97.2778458411231,97.01567259520925,97.62765138436025
38,97.50564807142142,97.20196896433177,97.62765138436025
39,96.91724630833694,96.49729510294232,97.62765138436025
40,97.60162049865731,97.30456242415832,97.62765138436025
41,97.56243939217354,97.25988781993068,97.62765138436025
42,97.57282996973345,97.29683555797104,97.62765138436025
43,97.29776232802573,97.0155088153568,97.62765138436025
44,97.24563221428225,96.99809917392909,97.62765138436025
45,97.48778960178164,97.46236664264211,97.62765138436025
46,96.3562340868311,96.19820894831341,97.62765138436025
47,96.73766430967565,96.48101346789798,97.62765138436025
48,97.66579452176605,97.38390494647423,97.62765138436025
49,97.57062644195764,97.31979727467362,97.62765138436025
50,96.98907862892003,96.72785658567224,97.62765138436025
51,96.82607433258514,96.43000921096734,97.62765138436025
52,97.0884081471788,96.69447970483236,97.62765138436025
53,96.92809399333075,96.56371636368945,97.62765138436025
54,97.67805555435265,97.24906254894506,97.62765138436025
55,97.92704676900443,97.60411180043401,97.62765138436025
56,97.71587775040435,97.33942223249217,97.62765138436025
57,97.20599541811232,96.88235652776596,97.62765138436025
58,97.46882484692175,97.13148311238045,97.62765138436025
59,96.7281105302452,96.39567434654587,97.62765138436025
60,97.18843430106192,96.93592498961553,97.62765138436025
61,98.01292874439012,97.74255273391849,97.74255273391849
62,97.8107740024979,97.57806791493711,97.74255273391849
63,97.45997385241245,97.24359092614108,97.74255273391849
64,97.80088239753003,97.56574574485413,97.74255273391849
65,97.19264485766604,96.97360616029135,97.74255273391849
66,97.5536814674141,97.27683560719844,97.74255273391849
67,97.76037148609586,97.47399086708806,97.74255273391849
68,97.76473869884607,97.43239285227158,97.74255273391849
69,97.40697277932637,97.12313783589907,97.74255273391849
70,97.27830989654407,97.05119753999269,97.74255273391849
71,97.35742129880687,97.01396553688497,97.74255273391849
72,97.66717891806664,97.50435483939819,97.74255273391849
73,97.75214562638314,97.34995825358033,97.74255273391849
74,97.36541325582974,97.06816424153956,97.74255273391849
75,97.67192050019561,97.29534426547735,97.74255273391849
76,97.78039329235672,97.46732526814012,97.74255273391849
77,97.65457263768268,97.35339138368599,97.74255273391849
78,95.91474112218911,95.61758867803263,97.74255273391849
79,97.57491221375898,97.24632967468207,97.74255273391849
80,96.96110592281718,96.67914705384007,97.74255273391849
81,97.92778790271753,97.59071142275639,97.74255273391849
82,97.97866644713778,97.64192153349576,97.74255273391849
83,97.74809750828979,97.27361154236273,97.74255273391849
84,97.81031688996038,97.31634528165458,97.74255273391849
85,97.99177068602278,97.5637059809611,97.74255273391849
86,98.06390306513833,97.74268523727187,97.74268523727187
87,97.67156841294923,97.32185378683423,97.74268523727187
88,97.77295359015248,97.43442763549794,97.74268523727187
89,97.7909343279971,97.56550197678699,97.74268523727187
90,97.72128781576302,97.4340123987106,97.74268523727187
91,97.75303846392094,97.5377242851154,97.74268523727187
92,97.83493126130793,97.52983035492403,97.74268523727187
93,97.32048140874038,96.97642113401221,97.74268523727187
94,97.82207542602411,97.53594196561409,97.74268523727187
95,96.93662539410965,96.60090583065708,97.74268523727187
96,97.20431020287405,96.95949400748681,97.74268523727187
97,97.4254399698324,97.10250148491637,97.74268523727187
98,97.79195376053292,97.53710190570352,97.74268523727187
99,98.16322297549758,97.79615050975949,97.79615050975949
100,97.94856172983076,97.60055305822519,97.79615050975949
