Epoch,Training,Testing,Best
1,81.9772530057611,81.89989182582978,81.89989182582978
2,82.1276822453322,82.05151765868696,82.05151765868696
3,81.91595926766414,81.81688163627778,82.05151765868696
4,82.02471770999152,81.93654077672421,82.05151765868696
5,81.99235083295721,81.90925159588052,82.05151765868696
6,82.07764804065543,81.97546740375145,82.05151765868696
7,82.14672251954246,82.03655759562768,82.05151765868696
8,81.8560568730602,81.77209649232019,82.05151765868696
9,82.18339911593813,82.06931541360605,82.06931541360605
10,82.20122208232749,82.1131365298759,82.1131365298759
11,82.18027012354452,82.08475762102239,82.1131365298759
12,82.22748011072296,82.15210991849646,82.15210991849646
13,82.20141504022051,82.10547808677426,82.15210991849646
14,82.19626113561857,82.11401733966372,82.15210991849646
15,82.15054575873482,82.06627515470953,82.15210991849646
16,82.00274285761584,81.92652082991299,82.15210991849646
17,81.86362766680438,81.8453505236947,82.15210991849646
18,81.24291671850848,81.38022747357621,82.15210991849646
19,82.20913008536715,82.1107347837268,82.15210991849646
20,82.21993395339268,82.13678831038649,82.15210991849646
21,82.08498258106052,81.8560790622774,82.15210991849646
22,82.24819725631122,82.16426518753448,82.16426518753448
23,82.28152381329554,82.19121018799765,82.19121018799765
24,82.23734517400096,82.151656023404,82.19121018799765
25,82.16375131953824,82.09541807056104,82.19121018799765
26,82.26323583108504,82.16743273673032,82.19121018799765
27,82.2586706844451,82.17375749333264,82.19121018799765
28,82.25318729745167,82.16286762558562,82.19121018799765
29,82.26050382308978,82.16952438606174,82.19121018799765
30,82.20683542809206,82.12064268047814,82.19121018799765
31,82.22297208681275,82.10808253306358,82.19121018799765
32,82.3030825769784,82.21405389519212,82.21405389519212
33,82.23758535191733,82.1461482512194,82.21405389519212
34,82.29757126879264,82.20277130806834,82.21405389519212
35,82.2761787767293,82.18361137341932,82.21405389519212
36,82.27874880272466,82.18376434306288,82.21405389519212
37,82.26744929342289,82.17443681020117,82.21405389519212
38,82.24364349785019,82.14924279589054,82.21405389519212
39,82.29514141938407,82.20726455284907,82.21405389519212
40,82.30564598955532,82.20904057439941,82.21405389519212
41,82.32322826513965,82.25765396993894,82.25765396993894
42,82.30602415232677,82.2096612477195,82.25765396993894
43,82.33675752586443,82.25149209391374,82.25765396993894
44,82.26741417043228,82.17857109158241,82.25765396993894
45,82.37424140842575,82.2825313383257,82.2825313383257
46,82.31675092383045,82.21799266362034,82.2825313383257
47,82.07719730625618,82.07065039151156,82.2825313383257
48,82.344016044523,82.25138549344561,82.2825313383257
49,82.3633589417221,82.27434311059106,82.2825313383257
50,82.16103569307867,82.06200946183728,82.2825313383257
51,82.27566129175146,82.17002270669992,82.2825313383257
52,82.31163656726797,82.22319775034094,82.2825313383257
53,82.26187273811121,82.16409541659944,82.2825313383257
54,82.3410737412678,82.24522028332728,82.2825313383257
55,82.3127116815554,82.22612854733434,82.2825313383257
56,82.36620008508805,82.26717092117335,82.2825313383257
57,82.25897154119927,82.15943220515109,82.2825313383257
58,82.32081265895386,82.21880861530614,82.2825313383257
59,82.27660275978911,82.1655470182727,82.2825313383257
60,82.27353489645887,82.18202827825813,82.2825313383257
61,82.33804906804431,82.22945793648535,82.2825313383257
62,82.25799027251863,82.15407801200408,82.2825313383257
63,82.25263286209423,82.13772960421628,82.2825313383257
64,82.16954216296543,82.07501232552583,82.2825313383257
65,82.33232930699307,82.23145823423734,82.2825313383257
66,82.25837938644308,82.15843326188825,82.2825313383257
67,82.29886347255427,82.19188201447811,82.2825313383257
68,82.30896785196978,82.20446451747529,82.2825313383257
69,82.30996623400915,82.2133569242229,82.2825313383257
70,82.30876327707935,82.19732124912194,82.2825313383257
71,82.33918765837271,82.24816138578608,82.2825313383257
72,82.38430719717164,82.29071952827746,82.29071952827746
73,82.34185010179449,82.23326576649748,82.29071952827746
74,82.39845509159882,82.29294872799842,82.29294872799842
75,82.34715069018621,82.25136170619275,82.29294872799842
76,82.32921649808009,82.23606778483209,82.29294872799842
77,82.3566826721834,82.26218937111938,82.29294872799842
78,82.31606666732895,82.23222886776071,82.29294872799842
79,82.27447588481326,82.1825278027975,82.29294872799842
80,82.35430189423579,82.26248123576431,82.29294872799842
81,82.35821238868255,82.26235859799887,82.29294872799842
82,82.30142383150327,82.19164312082921,82.29294872799842
83,82.34525941860993,82.2540879585181,82.29294872799842
84,82.23212450588066,82.13414247708066,82.29294872799842
85,82.26484915381242,82.17255160525127,82.29294872799842
86,82.30546003731656,82.20692835037184,82.29294872799842
87,82.35749904689509,82.26944989355057,82.29294872799842
88,82.3097690901788,82.21548477574203,82.29294872799842
89,82.3849698407011,82.28800982514935,82.29294872799842
90,82.32147897950132,82.21829306067471,82.29294872799842
91,82.38547069010455,82.27943655772745,82.29294872799842
92,82.42359684884865,82.31888485571612,82.31888485571612
93,82.34107806212026,82.24384140377478,82.31888485571612
94,82.38869151242395,82.29444362831114,82.31888485571612
95,82.28526922669577,82.19424388967465,82.31888485571612
96,82.32512486985642,82.21694184700013,82.31888485571612
97,82.34565686101037,82.24948581131257,82.31888485571612
98,82.3253640733542,82.21226919763363,82.31888485571612
99,82.31585296339114,82.2176770870501,82.31888485571612
100,82.36548122578431,82.27352821626009,82.31888485571612
