Timeout (ms),Bio IK,Exploitative Fusion IK,Exploitative Iterative Fusion IK,Fusion IK,Iterative Fusion IK,Minimal Fusion IK
348,0.000292051,0.000223563,0.000418111,0.00028341,0.000272777,0.000288633
349,0.000289435,0.000223563,0.000418111,0.000274779,0.000272713,0.000288633
350,0.000289435,0.000223563,0.000418988,0.000274779,0.000272713,0.000288633
351,0.000285664,0.000222717,0.00041988,0.000266111,0.000272713,0.000288633
352,0.000285664,0.000222717,0.00041988,0.000266111,0.000272344,0.000287081
353,0.000285664,0.000222717,0.00041884,0.000266111,0.000272344,0.000287081
354,0.000285664,0.000222717,0.000418776,0.000266111,0.0002742,0.000290721
355,0.000288712,0.000223907,0.000420666,0.000265234,0.0002742,0.000290721
356,0.000288712,0.000224679,0.000415512,0.000265234,0.000272979,0.000289986
357,0.000288712,0.000224679,0.000412366,0.000265234,0.000273276,0.000289986
358,0.000288712,0.000225243,0.000378894,0.000265234,0.000272722,0.000289986
359,0.000288712,0.000226486,0.000378894,0.000265234,0.000271289,0.000289986
360,0.000288712,0.000224696,0.000378894,0.000265234,0.000271289,0.000290422
361,0.000286579,0.000224696,0.000378978,0.000265234,0.000269426,0.000292463
362,0.000286579,0.000224696,0.000378806,0.000265234,0.000269426,0.000292463
363,0.000286579,0.000220989,0.000380028,0.000265234,0.000271189,0.000292463
364,0.000284161,0.000220989,0.000380028,0.000265234,0.000266663,0.000292463
365,0.000284161,0.000222048,0.000381567,0.000267319,0.000260461,0.00029065
366,0.000284161,0.000222048,0.000382832,0.000269978,0.000260461,0.00029065
367,0.000284161,0.000223354,0.000383097,0.000269978,0.000260461,0.000293013
368,0.000284161,0.000221502,0.000383097,0.000269978,0.000260461,0.00028771
369,0.000284161,0.000221502,0.000383347,0.000269978,0.000260461,0.00028771
370,0.000284161,0.000222271,0.000384206,0.000269978,0.000260461,0.00028771
371,0.000281539,0.000222271,0.000378502,0.000269978,0.000262045,0.0002876
372,0.000280062,0.000222135,0.000378163,0.000269978,0.00026357,0.0002876
373,0.00027994,0.000222135,0.000377969,0.000270601,0.00026357,0.0002876
374,0.00027994,0.000223935,0.000377969,0.000270564,0.000259926,0.000276672
375,0.000282351,0.000223935,0.000376803,0.000269764,0.000259903,0.000276568
376,0.000282351,0.000223935,0.000378708,0.000269764,0.000261831,0.000276568
377,0.000284567,0.000224857,0.000377701,0.00026675,0.000261831,0.000276568
378,0.000284567,0.000224857,0.000378152,0.00026675,0.000262728,0.0002768
379,0.000284567,0.000224857,0.000381497,0.00026675,0.000262728,0.000276277
380,0.000282233,0.000224857,0.000381497,0.00026675,0.000262728,0.000276277
381,0.000282233,0.000224857,0.000379833,0.00026675,0.000262728,0.000276277
382,0.000282233,0.000223344,0.000384794,0.00026675,0.000264832,0.000270813
383,0.000282233,0.000223344,0.00038316,0.00026675,0.000264832,0.000269863
384,0.000282233,0.000223344,0.000384671,0.000266458,0.000264832,0.000271645
385,0.00028088,0.000223344,0.000384671,0.000264624,0.000264832,0.000271645
386,0.00028088,0.000223344,0.000383088,0.000263576,0.000264832,0.000271645
387,0.00028088,0.000224051,0.00038448,0.000266045,0.000264127,0.000271355
388,0.000283539,0.000225302,0.00038448,0.000266045,0.00026585,0.000273134
389,0.000283539,0.000225302,0.000383501,0.00025676,0.000259247,0.000273134
390,0.000285822,0.000226953,0.000383159,0.00025676,0.000260488,0.000273134
391,0.000285822,0.000226953,0.000382872,0.00025676,0.000261778,0.000269094
392,0.000285822,0.000226953,0.000382707,0.00025676,0.000261778,0.000261124
393,0.000285822,0.000226953,0.000384003,0.00025676,0.000261778,0.000261124
394,0.000283874,0.000226491,0.000385127,0.000258927,0.000261778,0.000261124
395,0.000283874,0.000226491,0.000385569,0.000258927,0.000261778,0.000263127
396,0.000283874,0.000226491,0.000385569,0.000258927,0.000254208,0.000263127
397,0.000283874,0.000226491,0.000381811,0.000258927,0.000253784,0.000263127
398,0.000283266,0.000226491,0.000380397,0.000260804,0.000253495,0.000262446
399,0.000283266,0.00022618,0.000380397,0.00025836,0.000253495,0.000262446
400,0.000283266,0.000223842,0.000379356,0.00025836,0.000252319,0.000258993
401,0.000283266,0.000223842,0.000377796,0.00025836,0.000253492,0.00026128
402,0.000283266,0.000223842,0.000378012,0.00025836,0.000253159,0.00026128
403,0.000283266,0.000223842,0.000376146,0.000257088,0.000252574,0.00026128
404,0.000283266,0.0002191,0.000373132,0.000255753,0.000252574,0.00026128
405,0.000281543,0.0002191,0.000373696,0.000255753,0.000252574,0.00026128
406,0.000272559,0.000218216,0.000375255,0.000255753,0.000252574,0.00026128
407,0.000271607,0.000218216,0.000376776,0.000255753,0.000252574,0.00026128
408,0.000273147,0.000218216,0.000378246,0.000255753,0.000252574,0.00026128
409,0.000273147,0.000218216,0.000375689,0.000257854,0.000254564,0.000260351
410,0.000273147,0.000218166,0.000375504,0.000257854,0.000254898,0.000260351
411,0.000273147,0.000218166,0.000376869,0.000257854,0.00025657,0.000260351
412,0.000273147,0.000218166,0.000377675,0.000259844,0.00025657,0.000260351
413,0.000273147,0.000218166,0.000376652,0.000259844,0.00025657,0.000253024
414,0.000266235,0.000218166,0.000378207,0.000259844,0.00025657,0.000252867
415,0.000266235,0.000218166,0.000378539,0.000262052,0.000258456,0.000254467
416,0.000266235,0.000218166,0.000378539,0.000262052,0.00025916,0.000250737
417,0.000265362,0.000218166,0.000376361,0.000262052,0.00025916,0.000246458
418,0.000265362,0.000218166,0.000376922,0.000262052,0.00025916,0.000245695
419,0.000265362,0.000218166,0.000376922,0.000262213,0.000261108,0.000244374
420,0.000268678,0.000218166,0.000378576,0.000262213,0.000262787,0.000243969
421,0.000268678,0.000218166,0.00037419,0.000262213,0.000261787,0.000249059
422,0.000268678,0.000218166,0.0003712,0.000262213,0.000261787,0.000249059
423,0.000268678,0.000219765,0.0003712,0.000262213,0.000261787,0.000249059
424,0.000268678,0.000221054,0.000371219,0.000262213,0.000264069,0.000249059
425,0.000268678,0.000222346,0.000371219,0.000262213,0.000264069,0.000250948
426,0.000268678,0.000222346,0.000371219,0.000262213,0.000262211,0.000250948
427,0.000268678,0.000222346,0.000370808,0.000262213,0.000262211,0.000250948
428,0.000268678,0.000223855,0.000370808,0.000262213,0.000262211,0.000250948
429,0.000268678,0.000223855,0.000372149,0.000262213,0.000262211,0.000250753
430,0.000268678,0.000223855,0.000370096,0.000262213,0.000262211,0.00024862
431,0.000268678,0.000223855,0.000371386,0.000258169,0.000262211,0.000250544
432,0.000267441,0.000224538,0.000371386,0.000255339,0.000262211,0.000250544
433,0.000267441,0.000224538,0.000371386,0.000255339,0.000262211,0.000250544
434,0.000267441,0.000224538,0.000371386,0.000255339,0.000262211,0.000250544
435,0.000266604,0.000224488,0.000371386,0.000250467,0.000258907,0.000248933
436,0.000266604,0.000224488,0.000372545,0.000250467,0.000260424,0.000248933
437,0.000266604,0.000224488,0.000372545,0.000250467,0.000260424,0.000248933
438,0.000266604,0.000224488,0.000373763,0.000250467,0.000257261,0.000247726
439,0.000266604,0.000224488,0.000368656,0.000250467,0.000254955,0.000248626
440,0.000266604,0.000224488,0.000368656,0.000242833,0.000254955,0.000248626
441,0.000266604,0.000224488,0.000368656,0.000242833,0.000254955,0.000248626
442,0.000266604,0.000224488,0.000369689,0.000241044,0.000254955,0.000248626
443,0.000266604,0.000225973,0.000371194,0.000239235,0.000254955,0.000247824
444,0.000266604,0.000225973,0.000372839,0.000239235,0.000254955,0.000250454
445,0.000270219,0.000227628,0.000341431,0.000242076,0.000254955,0.000247295
446,0.000270219,0.000228899,0.000341431,0.000243784,0.000254955,0.000247295
447,0.00027091,0.000228899,0.000343521,0.000243784,0.000254133,0.000247295
448,0.00027091,0.000228012,0.000343521,0.000246795,0.000254133,0.000247295
449,0.00027091,0.000228012,0.000343521,0.000246795,0.000254133,0.000247295
450,0.00027091,0.000228012,0.000343324,0.000242281,0.00025546,0.000247295
451,0.00027091,0.000229736,0.000343324,0.000242281,0.00025546,0.000247295
452,0.00027091,0.000229736,0.00034412,0.000242281,0.000254513,0.000247295
453,0.00027091,0.000229736,0.000344834,0.000242281,0.000254513,0.000247295
454,0.00027091,0.000229736,0.00034384,0.000242281,0.000254513,0.000247295
455,0.00027091,0.000229736,0.00034384,0.000242281,0.000254513,0.000247295
456,0.00027091,0.00023158,0.000344407,0.000242281,0.000254513,0.000247295
457,0.00027091,0.000232781,0.000344796,0.000242281,0.000251265,0.000247295
458,0.00027091,0.000232781,0.000344796,0.000242281,0.000251265,0.000247295
459,0.00027091,0.000232781,0.000344457,0.000242281,0.000251265,0.000247295
460,0.00027091,0.000232781,0.000344457,0.000242281,0.000251265,0.00025126
461,0.00027091,0.000232781,0.000342908,0.000242281,0.000251265,0.000248979
462,0.00027091,0.000232781,0.000342908,0.000242281,0.000251265,0.000248979
463,0.000273902,0.000233265,0.000343904,0.000242682,0.000253784,0.000248979
464,0.000276572,0.000232942,0.000343904,0.000241716,0.00025358,0.000250157
465,0.000276572,0.000233878,0.000343904,0.000241716,0.00025358,0.000251568
466,0.000276572,0.000233878,0.000343904,0.000241716,0.000252945,0.000251568
467,0.000276572,0.000233878,0.000343904,0.000241716,0.000251331,0.000251568
468,0.000276572,0.000234113,0.000343844,0.000241716,0.000252292,0.000251568
469,0.000276572,0.000234113,0.000343844,0.000242924,0.000253663,0.000245087
470,0.000276572,0.000234113,0.000344502,0.000245599,0.000244722,0.000245087
471,0.000276572,0.000236021,0.000336753,0.000245599,0.000244722,0.000245087
472,0.000276572,0.000236021,0.000336753,0.000245599,0.000243981,0.000245087
473,0.000276572,0.000233421,0.000336652,0.000245599,0.000243981,0.000245087
474,0.000276572,0.000233421,0.000337603,0.000245599,0.000243981,0.000245087
475,0.000276572,0.000233421,0.000337603,0.000245599,0.000243981,0.000245087
476,0.000276572,0.000233421,0.000338307,0.000245599,0.000243844,0.000245087
477,0.000276572,0.000233421,0.000338307,0.000245599,0.000243844,0.000247843
478,0.000276572,0.00023551,0.000338614,0.000245599,0.000243844,0.000247843
479,0.000275199,0.000237043,0.000332321,0.000245599,0.000243844,0.000247843
480,0.000275199,0.000237043,0.000332321,0.000245599,0.000243844,0.000247843
481,0.000274268,0.000237043,0.000330482,0.000245599,0.000243844,0.000247843
482,0.000274268,0.000239043,0.000330482,0.000245599,0.000243844,0.000247843
483,0.000274268,0.000239043,0.000329382,0.000245599,0.000243844,0.000247843
484,0.000274268,0.000239043,0.000329382,0.000245599,0.000243844,0.000251035
485,0.000274268,0.000239043,0.00032794,0.000245599,0.000243844,0.000251035
486,0.000274268,0.000239043,0.00032794,0.000245599,0.000243844,0.000251035
487,0.000274268,0.000239043,0.000328234,0.000245599,0.000243844,0.000251078
488,0.000274268,0.000239043,0.000328234,0.000245599,0.000245812,0.000251078
489,0.000265777,0.000239043,0.000318448,0.000245599,0.000245812,0.000251078
490,0.000265777,0.000239043,0.000318578,0.000245599,0.000245812,0.00025449
491,0.000265777,0.000239043,0.000318214,0.000246373,0.000248029,0.00025449
492,0.000265777,0.000239043,0.000318214,0.000247626,0.000248029,0.00025449
493,0.000265777,0.000239043,0.000318214,0.000247626,0.000248029,0.000257582
494,0.000265777,0.000239043,0.000318214,0.000247626,0.000248029,0.000255435
495,0.000265777,0.000239043,0.000318214,0.000247626,0.000248029,0.000255435
496,0.000265777,0.000239043,0.000318214,0.000247626,0.000248029,0.000255435
497,0.000265777,0.000239043,0.000318214,0.000247626,0.000248029,0.000255435
498,0.000265777,0.000239043,0.000319784,0.000249696,0.000248029,0.000255435
499,0.000265777,0.000238794,0.000319784,0.000253302,0.000248029,0.000252227
500,0.000266904,0.000238794,0.000319674,0.000256261,0.000243923,0.000252227
501,0.000266904,0.000238794,0.000319053,0.000256261,0.000243923,0.000252227
502,0.000266904,0.000238794,0.000319053,0.000256261,0.000243923,0.000252227
503,0.000266904,0.000238794,0.000319053,0.000256261,0.000243923,0.000254585
504,0.000266904,0.000229979,0.000320284,0.000256261,0.000243923,0.000254585
505,0.000266904,0.000229979,0.000320284,0.000256261,0.000243923,0.000254585
506,0.000266904,0.000229979,0.000319892,0.000256261,0.000246582,0.000254585
507,0.000266904,0.000229979,0.000319892,0.000256147,0.000246582,0.000254585
508,0.000266904,0.000229979,0.000321242,0.000256147,0.000246582,0.000247964
509,0.000266904,0.000229979,0.000321242,0.000256147,0.000246582,0.000245503
510,0.000266904,0.000229979,0.000321242,0.000256147,0.000244971,0.000245503
511,0.000266904,0.000229979,0.000322703,0.000256147,0.000243697,0.000245503
512,0.000266904,0.000229864,0.000322703,0.000256147,0.000243697,0.000248631
513,0.000268859,0.000229864,0.000322703,0.000256147,0.000243697,0.000248631
514,0.000268859,0.000229864,0.000322703,0.000258146,0.000246389,0.000248631
515,0.000268859,0.000229864,0.000323957,0.000258146,0.000246389,0.000248631
516,0.000268859,0.000228832,0.000322517,0.000258146,0.000246389,0.000248631
517,0.000268859,0.000223047,0.000322517,0.000258146,0.000246389,0.000248631
518,0.000268859,0.000223047,0.000324227,0.000258146,0.000246389,0.000248631
519,0.000271137,0.000223047,0.000323317,0.000258146,0.000246389,0.000247307
520,0.000271137,0.000223047,0.000326222,0.000261933,0.000246389,0.000243751
521,0.000271137,0.000221745,0.00032458,0.000261933,0.000249365,0.000243751
522,0.000271137,0.000221745,0.00032566,0.000261933,0.000247994,0.000243751
523,0.000271137,0.000221745,0.000324324,0.000261933,0.000247994,0.000243751
524,0.000271137,0.000221745,0.000324324,0.000261933,0.000247994,0.000243751
525,0.000271137,0.000221745,0.000324324,0.000261933,0.000248795,0.000241453
526,0.000271137,0.00022234,0.000324324,0.000261933,0.000248795,0.000242873
527,0.000271137,0.00022234,0.000323232,0.000261933,0.000248795,0.000246044
528,0.000271137,0.00022234,0.000323232,0.000264874,0.000248795,0.000246044
529,0.000267332,0.00022209,0.000323232,0.000264248,0.000248795,0.000246676
530,0.000267332,0.00022209,0.000323232,0.000264248,0.000248795,0.000246676
531,0.000264513,0.000223417,0.000323232,0.000264248,0.000248795,0.000246676
532,0.000264513,0.000223417,0.000323232,0.000264248,0.000248795,0.000246676
533,0.000264513,0.000223302,0.000324599,0.000264248,0.000248795,0.000246676
534,0.000264513,0.00021932,0.000320046,0.000264248,0.000248795,0.000246676
535,0.000255988,0.00021932,0.000321181,0.000264248,0.000248795,0.000246676
536,0.000255988,0.000220381,0.000320739,0.000264248,0.000248795,0.000246676
537,0.000255988,0.000220381,0.000322416,0.000264248,0.000248795,0.000246676
538,0.000255988,0.000220381,0.000322416,0.000264248,0.000248795,0.000246676
539,0.000255988,0.000224028,0.000322416,0.000264108,0.000248795,0.000246676
540,0.000255988,0.000224028,0.000323784,0.000264108,0.000248795,0.000246676
541,0.000255988,0.000224028,0.000323996,0.000265383,0.000251728,0.00024616
542,0.000255988,0.000225944,0.000323996,0.000265383,0.000251728,0.00024616
543,0.000255988,0.000225944,0.000323488,0.000265383,0.000251728,0.00024616
544,0.000255988,0.000225944,0.000323488,0.000265383,0.000254845,0.000243775
545,0.000255988,0.000225944,0.000323488,0.000265383,0.000254845,0.000243775
546,0.000255988,0.000225944,0.000323488,0.000265383,0.000254845,0.000243775
547,0.000255988,0.000225944,0.000323488,0.000265383,0.000254845,0.000243775
548,0.000255988,0.000225944,0.000323488,0.000265383,0.000254845,0.000243775
549,0.000255988,0.000225185,0.000323488,0.000265383,0.000252915,0.000243775
550,0.000255988,0.000225185,0.000324416,0.000265383,0.000250627,0.000243775
551,0.000255988,0.00022894,0.000324416,0.000268103,0.000248489,0.000243775
552,0.000263105,0.00022894,0.000324416,0.000268103,0.000248489,0.000243775
553,0.000263105,0.00022894,0.00032253,0.000268852,0.000248489,0.000243775
554,0.000265764,0.00022894,0.00032253,0.000268852,0.000248489,0.000243775
555,0.000265764,0.00022894,0.00032253,0.000268852,0.000249536,0.000243775
556,0.000265764,0.00022894,0.000318742,0.000268852,0.000249536,0.000243775
557,0.000265764,0.00022894,0.000318742,0.000268852,0.000249536,0.000246259
558,0.000265764,0.000225257,0.000318742,0.000268852,0.000249536,0.000246259
559,0.000265764,0.000225257,0.000318742,0.000268852,0.000249536,0.000246259
560,0.000265764,0.000225257,0.000318742,0.000268852,0.000251727,0.000246259
561,0.000265764,0.000225257,0.000318742,0.00026792,0.000251727,0.000246259
562,0.000265764,0.000225257,0.000318742,0.00026792,0.000251727,0.000246259
563,0.000265764,0.000225257,0.000318742,0.00026792,0.000251727,0.000246259
564,0.000265764,0.000227267,0.000312564,0.00026792,0.000251727,0.000247772
565,0.000268563,0.000227267,0.000312258,0.000272345,0.000251727,0.000247772
566,0.000268563,0.000227267,0.000312258,0.000276531,0.000251727,0.000247772
567,0.00027325,0.00022744,0.000313947,0.000276531,0.000251727,0.000247772
568,0.00027325,0.00022744,0.000313947,0.000276531,0.000251727,0.000247772
569,0.000264157,0.00022744,0.000313947,0.000276531,0.000251727,0.000247772
570,0.000264157,0.00022744,0.000313947,0.000281131,0.000251727,0.000247772
571,0.000264157,0.00022744,0.000313916,0.000281131,0.000251727,0.000247772
572,0.000264157,0.00022744,0.000313916,0.000281547,0.000251727,0.000247772
573,0.000264157,0.00022744,0.000313916,0.000286132,0.000251727,0.000247772
574,0.000264157,0.00022744,0.000313916,0.000286132,0.000251727,0.000247772
575,0.000264157,0.00022744,0.000311334,0.000286132,0.000251727,0.000247772
576,0.000264157,0.00022744,0.000311334,0.000286132,0.000251727,0.000247772
577,0.000264157,0.000226542,0.000309211,0.000286132,0.000251727,0.000247772
578,0.000269006,0.000226542,0.00030792,0.000286132,0.000251031,0.000247772
579,0.000269006,0.000226542,0.000306016,0.000286132,0.000251031,0.000251989
580,0.000269006,0.000226542,0.000306016,0.000286132,0.000251031,0.000251989
581,0.000269006,0.000226542,0.000306016,0.000286132,0.000251031,0.000255685
582,0.000269006,0.000226542,0.000306016,0.000286132,0.000251031,0.000255685
583,0.00026741,0.000226542,0.000306016,0.000286132,0.000251031,0.000255685
584,0.00026741,0.000226542,0.000306016,0.000286132,0.000251031,0.000260372
585,0.00026741,0.000226542,0.000306016,0.000286132,0.000251031,0.000260372
586,0.00026741,0.000226542,0.000306016,0.000286132,0.000251031,0.000260372
587,0.00026741,0.000226542,0.000306016,0.000286132,0.000251031,0.000264369
588,0.00026741,0.000228846,0.000306016,0.000286132,0.000251031,0.000264369
589,0.00026741,0.000228846,0.000306016,0.000286132,0.000251031,0.000264369
590,0.00026741,0.000228846,0.000306932,0.000286132,0.000251031,0.000264369
591,0.00026741,0.000223566,0.000306932,0.000274282,0.000251031,0.000264369
592,0.00026741,0.000223566,0.000306932,0.000274282,0.000251031,0.000264369
593,0.00026741,0.000223566,0.000306932,0.000274282,0.000251031,0.000264369
594,0.00026741,0.000223566,0.000308698,0.000274282,0.000251031,0.000264369
595,0.00026741,0.000222368,0.000308698,0.000274282,0.000251031,0.000264369
596,0.00026741,0.000222368,0.000308698,0.000274282,0.000251031,0.000264369
597,0.00026741,0.000222368,0.000308698,0.000274282,0.000251031,0.000264369
598,0.000263153,0.000222368,0.000308698,0.000272275,0.000251031,0.000264369
599,0.000263153,0.000222368,0.000308698,0.000272275,0.000251031,0.000264369
600,0.000263153,0.000222368,0.000308698,0.000272275,0.000251031,0.000264369
601,0.00026358,0.000224902,0.000307966,0.000272275,0.000251031,0.000264032
602,0.00026281,0.000224902,0.000307864,0.000272275,0.000251031,0.000264032
603,0.00026281,0.000224902,0.000307864,0.000283787,0.000251031,0.000264032
604,0.00026281,0.000224902,0.000308307,0.000283787,0.000251031,0.000264032
605,0.00026281,0.000224902,0.000308307,0.000283787,0.000251031,0.000264032
606,0.00026281,0.000224902,0.000306943,0.000283787,0.000251031,0.000264032
607,0.00026281,0.000226527,0.000306943,0.000283787,0.000251031,0.000264032
608,0.00026281,0.000226527,0.000306943,0.000283787,0.000251031,0.000264032
609,0.00026281,0.000226527,0.000306943,0.000283787,0.000251031,0.000264032
610,0.00026281,0.000226527,0.000304542,0.000283787,0.000251031,0.000264032
611,0.00026281,0.000226527,0.000304542,0.000283787,0.000251031,0.000263721
612,0.00026281,0.000226527,0.000304443,0.000283787,0.000251031,0.000263721
613,0.00026281,0.000226527,0.000304443,0.000283787,0.000251031,0.000263721
614,0.00026281,0.000228488,0.000304443,0.000283787,0.000251031,0.000263721
615,0.00026281,0.000228488,0.000303396,0.000283787,0.000251031,0.000259064
616,0.00026281,0.000228488,0.000303396,0.000283787,0.000251031,0.000259064
617,0.000261429,0.000228488,0.000306677,0.000283787,0.000251031,0.000261823
618,0.000261429,0.000228488,0.000305905,0.000283787,0.000251031,0.000261823
619,0.000261429,0.000228488,0.000304938,0.000283787,0.000251031,0.000261823
620,0.000265698,0.000228488,0.00030509,0.000283787,0.000251031,0.000261823
621,0.000265698,0.000213071,0.00030509,0.000283787,0.000251031,0.000261823
622,0.000270158,0.000215579,0.000304709,0.000283787,0.000253039,0.000261823
623,0.000270158,0.000213336,0.000304709,0.000283787,0.000253039,0.000261823
624,0.000270158,0.000213336,0.000306515,0.000283787,0.000256291,0.000261823
625,0.000270158,0.000213336,0.000306515,0.000283787,0.000256291,0.000261823
626,0.000270158,0.000213336,0.000306515,0.000283787,0.000256291,0.000261823
627,0.000270158,0.000213336,0.000306515,0.000283787,0.000255759,0.000261823
628,0.000274253,0.000213336,0.000306515,0.00026269,0.000255759,0.000261823
629,0.000270823,0.000213336,0.000306515,0.00026269,0.000255759,0.000261823
630,0.000270823,0.000213336,0.000306515,0.00026269,0.000255759,0.000261823
631,0.000270823,0.000213336,0.000310069,0.00026269,0.000255759,0.000261823
632,0.000270823,0.000213336,0.000310069,0.00026269,0.00025797,0.000261823
633,0.000270823,0.000214735,0.000305112,0.00026269,0.00025797,0.000261823
634,0.000270823,0.000214735,0.000307075,0.00026269,0.000261263,0.000261823
635,0.000270823,0.000214735,0.000307075,0.00026269,0.000261263,0.000261823
636,0.000270823,0.000214735,0.000307075,0.00026269,0.000261263,0.000261823
637,0.000268647,0.000214735,0.000307075,0.00026269,0.000261263,0.000261823
638,0.000268647,0.000214735,0.000307075,0.00026269,0.00026122,0.000261823
639,0.000268647,0.000214735,0.000307075,0.00026269,0.00026122,0.000261823
640,0.000263955,0.000214735,0.000305419,0.00026269,0.00026122,0.000261823
641,0.000263955,0.000214735,0.000305419,0.00026269,0.00026122,0.000261823
642,0.000263955,0.000214735,0.000304991,0.00026269,0.00026122,0.000261823
643,0.000263955,0.000214735,0.000304991,0.00026269,0.00026122,0.000261823
644,0.000261945,0.000215494,0.000304907,0.00026269,0.00026122,0.000261823
645,0.000261945,0.000215494,0.00030461,0.00026269,0.00026122,0.000261823
646,0.000261945,0.000215494,0.00030461,0.00026269,0.00026122,0.000261823
647,0.000261945,0.000215494,0.00030461,0.00026269,0.000261442,0.000261823
648,0.000261945,0.000215494,0.000303652,0.00026269,0.000261442,0.000261823
649,0.000260818,0.000216522,0.000303652,0.000253582,0.000261442,0.000261823
650,0.000260818,0.000218181,0.00030342,0.000253582,0.000261442,0.000261823
651,0.000260818,0.000218181,0.00030342,0.000253582,0.000261442,0.000261823
652,0.000260818,0.00021803,0.00030342,0.000253582,0.000261442,0.000253888
653,0.000260818,0.00021803,0.00030342,0.000253582,0.000261442,0.000253888
654,0.000260818,0.00021803,0.000303216,0.000253582,0.000261442,0.000253888
655,0.000260818,0.00021803,0.000303216,0.000253582,0.000261442,0.000253888
656,0.000260818,0.00021803,0.000303216,0.000253582,0.000261442,0.000253888
657,0.000260818,0.00021803,0.000303216,0.000253582,0.000261442,0.000253888
658,0.000260818,0.00021803,0.000303216,0.000258839,0.000261442,0.000253888
659,0.000260818,0.00021803,0.000303216,0.000258839,0.000261442,0.000253888
660,0.000260818,0.00021803,0.000303216,0.000258839,0.000261442,0.000253888
661,0.000260818,0.00021803,0.000303216,0.000258839,0.000261442,0.000253888
662,0.000260818,0.00021803,0.000303216,0.000258839,0.000261442,0.000253888
663,0.000260818,0.000220643,0.000303216,0.000258839,0.000261442,0.000253888
664,0.000260818,0.000220643,0.000303216,0.000258839,0.000263316,0.000253888
665,0.000260818,0.000220643,0.000303216,0.000258839,0.000263316,0.000253888
666,0.000260818,0.000220643,0.000291848,0.000258839,0.000263316,0.000253888
667,0.000260818,0.000220643,0.000293449,0.000258839,0.000263316,0.000253888
668,0.000260818,0.000220643,0.000293449,0.000258839,0.000263316,0.000253888
669,0.000260818,0.000220643,0.000293449,0.000260752,0.000263316,0.000253888
670,0.000260818,0.000220643,0.000293449,0.000260752,0.000263316,0.000253888
671,0.000260818,0.000220643,0.000293449,0.000260752,0.000263316,0.000253888
672,0.000260818,0.000220643,0.000293449,0.000260752,0.000263316,0.000250721
673,0.000260818,0.000220643,0.000293449,0.000260752,0.000263316,0.000250721
674,0.000260818,0.000220643,0.000293449,0.000260752,0.000263316,0.000250023
675,0.000260818,0.000220643,0.000295242,0.000260752,0.000263316,0.000250023
676,0.000260818,0.000220643,0.000295242,0.000260752,0.000263316,0.000243102
677,0.000260818,0.000220643,0.000295242,0.000260752,0.000257728,0.000243102
678,0.000260818,0.000220643,0.000295242,0.000265936,0.000257728,0.000239165
679,0.000260818,0.000220643,0.00029458,0.000265936,0.000257728,0.000239165
680,0.000260818,0.000220643,0.00029458,0.000265936,0.000257728,0.000239165
681,0.000260818,0.000220643,0.00029458,0.000265936,0.000243081,0.000239165
682,0.000258738,0.000220643,0.00029458,0.000265936,0.000243081,0.000237964
683,0.000263526,0.000220643,0.00029458,0.000265936,0.000243081,0.000237964
684,0.000263526,0.000220643,0.00029458,0.000265936,0.000243081,0.000237964
685,0.000263526,0.000220261,0.00029458,0.000265936,0.000242793,0.000237964
686,0.000263526,0.000220261,0.00029458,0.000265936,0.000242793,0.000237964
687,0.000263526,0.000220261,0.00029458,0.000265936,0.000245434,0.000237964
688,0.000263526,0.000220261,0.000293887,0.000265936,0.000245434,0.000237964
689,0.000263526,0.000220261,0.000293887,0.000265936,0.000245434,0.000237964
690,0.000263526,0.000220261,0.000293887,0.000265936,0.000245434,0.000241917
691,0.000263526,0.000220261,0.000293887,0.000265936,0.000247866,0.000237478
692,0.000263526,0.000220261,0.000292725,0.000265936,0.000247866,0.000232465
693,0.000263526,0.000220261,0.000291523,0.000265936,0.000247866,0.000232465
694,0.000263526,0.000220261,0.000291523,0.00026485,0.000247866,0.000232465
695,0.000268104,0.000220261,0.000291523,0.00026485,0.000247866,0.000235057
696,0.000268104,0.000220261,0.000291338,0.00026485,0.000247866,0.000235057
697,0.000268104,0.000220261,0.000291338,0.00027137,0.000247866,0.000235057
698,0.000268104,0.000220261,0.000291338,0.00027137,0.000247866,0.000235057
699,0.000268104,0.000220261,0.000291338,0.00027137,0.000247866,0.000235057
700,0.000268104,0.000220261,0.000291338,0.00027137,0.000247866,0.000235057
701,0.000268104,0.000220261,0.000291338,0.00027137,0.000247866,0.000235057
702,0.000268104,0.000220261,0.000291338,0.00027137,0.000247866,0.000235057
703,0.000268104,0.000220261,0.000291338,0.00027137,0.000247866,0.000235057
704,0.000268104,0.000220261,0.000291338,0.00027137,0.000247866,0.000235057
705,0.000268104,0.000220261,0.000291338,0.00027137,0.000251408,0.000235057
706,0.000268104,0.000220261,0.000291338,0.000256036,0.000251408,0.000233871
707,0.000268104,0.000220017,0.000291322,0.000260024,0.000251408,0.000233871
708,0.000268104,0.000220017,0.000291322,0.000260024,0.000251408,0.000233871
709,0.000265232,0.000220017,0.000291322,0.000260024,0.000251408,0.00023679
710,0.000265232,0.000222685,0.00029079,0.00025803,0.000251408,0.00023679
711,0.000265232,0.000222685,0.00029079,0.00025803,0.000251408,0.00023679
712,0.000265232,0.000225789,0.00029079,0.00025803,0.000254795,0.00023679
713,0.000265232,0.000225789,0.00029079,0.00025803,0.000254795,0.00023679
